divsRank,year,points,divsSpeed,isRelay,stroke,divsTimePctOfMean,divsSpeedDiffFromMean,normed_divsTimePctOfMean,normed_divsSpeedDiffFromMean,normed_divsSpeed,clipped_divsRank
9,2017,0,1.0711225364181662,False,Backstroke,1.0199133548865047,-0.04037407306375762,0.14426783792694775,-0.24258725988121121,-0.8875243997851815,9
10,2017,8,1.0613457864572278,False,Backstroke,1.0293084436311746,-0.05015082302469609,0.21233317137027866,-0.3013307753006849,-0.9291632766934051,10
11,2017,3,1.0584250635055037,False,Backstroke,1.032148819298168,-0.053071545976420165,0.23291106287640373,-0.31887991324899184,-0.9416025457711416,11
12,2017,6,1.0510826150935464,False,Backstroke,1.0393590036836124,-0.06041399438837747,0.2851472490073327,-0.36299694940392907,-0.9728738073715687,12
13,2017,5,1.0501995379122033,False,Backstroke,1.0402329654273026,-0.06129707156972053,0.29147890793229314,-0.3683029108150392,-0.9766348058834786,13
14,2017,4,1.0473397570171763,False,Backstroke,1.0430733410942958,-0.06415685246474756,0.31205679943841663,-0.38548587895624453,-0.9888145246190788,14
15,2017,7,0.9897070467141725,False,Backstroke,1.1038136822807671,-0.12178956276775132,0.7521070947232139,-0.7317715076034951,-1.2342704624084233,15
16,2017,0,0.9801999607920016,False,Backstroke,1.1145197136409726,-0.1312966486899223,0.8296699165539879,-0.7888947490379834,-1.2747608484826096,16
17,2017,1,0.9701202949165697,False,Backstroke,1.1260997067448681,-0.14137631456535416,0.9135643973097223,-0.8494583320427938,-1.3176898349392543,17
18,2017,2,0.9587727708533078,False,Backstroke,1.1394276233361442,-0.15272383862861605,1.0101221959153792,-0.9176398297231423,-1.3660185903611546,18
19,2017,0,0.9556574923547401,False,Backstroke,1.1431419607468278,-0.1558391171271838,1.0370317463464649,-0.9363579529489308,-1.3792864655195622,19
20,2017,0,0.9484066767830046,False,Backstroke,1.1518815781837302,-0.16308993269891925,1.1003483355960757,-0.9799244139961882,-1.4101674656762588,20
21,2017,0,0.9377344336084021,False,Backstroke,1.1649910043390836,-0.17376217587352172,1.1953232194704921,-1.0440484924468407,-1.455620220595568,21
22,2017,0,0.9237021984112321,False,Backstroke,1.1826887296488109,-0.18779441107069172,1.3235393127009547,-1.1283610531615993,-1.515383078033534,22
23,2017,0,0.9031791907514451,False,Backstroke,1.2095630532672856,-0.2083174187304787,1.518237824643509,-1.251673362644141,-1.6027899354397936,23
24,2017,0,0.8549931600547196,False,Backstroke,1.277732069275124,-0.25650344942720427,2.012107220790476,-1.5411987006701344,-1.8080127557935064,24
1,2016,20,1.4068655036578503,False,Backstroke,0.776515009268774,0.2953688941759265,-1.619099172674724,1.7747213807021511,0.5423945550361866,1
2,2016,18,1.3721185510428102,False,Backstroke,0.7961791485018043,0.26062194156088636,-1.4766368468630993,1.5659446241238946,0.3944083542379556,2
3,2016,16,1.2953367875647668,False,Backstroke,0.8433730826610771,0.18384017808284292,-1.1347272649151978,1.1046020793285822,0.06739718886785274,3
4,2016,14,1.2518778167250877,False,Backstroke,0.8726508010746999,0.14038120724316383,-0.922616690929001,0.8434792385241223,-0.11769322917304997,4
5,2016,12,1.2348728081007656,False,Backstroke,0.8846677750504407,0.12337619861884175,-0.8355563807107855,0.7413047950411411,-0.19011703706017138,5
6,2016,11,1.223091976516634,False,Backstroke,0.8931889020514205,0.11159536703471007,-0.7738227061924143,0.6705197729651309,-0.24029123586530132,6
7,2016,7,1.1649580615097856,False,Backstroke,0.9377609509796225,0.05346145202786179,-0.4509081010193975,0.3212226603005702,-0.4878817890485739,7
8,2016,9,1.1446886446886446,False,Backstroke,0.9543662241097369,0.03319203520672076,-0.3306065814451368,0.19943404912265456,-0.5742086108849743,8
9,2016,10,1.143902997025852,False,Backstroke,0.9550216954175047,0.03240638754392822,-0.3258578372514153,0.19471349210954494,-0.57755466007872,9
10,2016,8,1.1263798152737103,False,Backstroke,0.9698790450602386,0.01488320579178648,-0.21821963552707715,0.08942560998431073,-0.6521853513547627,10
11,2016,6,1.1190689346463742,False,Backstroke,0.9762152677019929,0.007572325164450389,-0.17231510832110863,0.04549824858326039,-0.6833221667329422,11
12,2016,3,1.0401497815685459,False,Backstroke,1.0502835254797402,-0.07134682791337799,0.3642929855693456,-0.42868678266348387,-1.0194364085656675,12
13,2016,4,1.0375596596804317,False,Backstroke,1.052905410710811,-0.07393694980149212,0.38328796234422857,-0.44424950705355754,-1.0304676578977439,13
14,2016,2,1.0351966873706004,False,Backstroke,1.055308805505959,-0.07629992211132341,0.400700024387871,-0.45844740521736,-1.0405314841733175,14
15,2016,1,1.0237510237510237,False,Backstroke,1.0671072890457773,-0.08774558573090019,0.4861774198748476,-0.527218573551318,-1.0892782129423473,15
16,2016,5,1.0123506782749545,False,Backstroke,1.079124263021518,-0.09914593120696935,0.573237730093063,-0.5957174482219874,-1.137831933134216,16
1,2018,20,1.485001485001485,False,Backstroke,0.7356572977512557,0.37350487551956113,-1.9151042274166552,2.24420073153081,0.8751732925787966,1
2,2018,16,1.3997760358342666,False,Backstroke,0.7804478371153801,0.2882794263523427,-1.5906067075123986,1.7321243761684912,0.5122007299685072,2
3,2018,18,1.3808340237503451,False,Backstroke,0.7911538684755856,0.2693374142684213,-1.5130438856816248,1.6183114645799366,0.43152728401686496,3
4,2018,14,1.2893243940175347,False,Backstroke,0.8473059105076831,0.17782778453561088,-1.1062347997528734,1.0684766660306166,0.041790589963592494,4
5,2018,12,1.2866700977869274,False,Backstroke,0.8490538339950636,0.17517348830500357,-1.093571481902951,1.0525283506729062,0.030486024083745546,5
6,2018,11,1.223091976516634,False,Backstroke,0.8931889020514205,0.11159536703471007,-0.7738227061924143,0.6705197729651309,-0.24029123586530132,6
7,2018,0,1.1800802454566912,False,Backstroke,0.9257439770038817,0.06858363597476735,-0.5379684112376137,0.41208416841015194,-0.4234768734616486,7
8,2018,10,1.1690437222352115,False,Backstroke,0.9344835944407842,0.05754711275328761,-0.4746518219880012,0.34577131652904053,-0.4704810858788633,8
9,2018,4,1.1358473421172193,False,Backstroke,0.961794898931104,0.024350732635295413,-0.27678748058296654,0.1463111610455514,-0.6118634461779702,9
10,2018,9,1.134044000907235,False,Backstroke,0.963324331982562,0.022547391425311147,-0.26570707746428457,0.1354758013811917,-0.6195438208388819,10
11,2018,6,1.1233430689732644,False,Backstroke,0.9725009302913092,0.011846459491340555,-0.1992246587521942,0.07117934677434815,-0.665118760300575,11
12,2018,3,1.0787486515641855,False,Backstroke,1.0127031705010603,-0.032747957917738324,0.09203165179601878,-0.19676581467081697,-0.8550450103028144,12
13,2018,8,1.064282673478076,False,Backstroke,1.0264680679641813,-0.047213936003847934,0.19175527986415516,-0.28368451568642294,-0.9166551653432078,13
14,2018,5,1.0546298249314492,False,Backstroke,1.0358631567088514,-0.05686678455047467,0.2598206133074877,-0.3416835705570234,-0.9577663499446942,14
15,2018,7,1.0471204188481675,False,Backstroke,1.0432918315302184,-0.06437619063375632,0.31363971416965714,-0.3868037703991805,-0.9897486791241158,15
16,2018,0,1.0004001600640258,False,Backstroke,1.092015198740949,-0.11109644941789809,0.6666296992362389,-0.6675220308899691,-1.1887288220556325,16
17,2018,0,0.9984025559105432,False,Backstroke,1.0942001031001745,-0.11309405357138069,0.6824588465486409,-0.6795246177272053,-1.1972365566085814,17
18,2018,0,0.9962143853357243,False,Backstroke,1.0966034978953227,-0.1152822241461996,0.699870908592285,-0.692672221216696,-1.2065559076795518,18
19,2018,2,0.9879470460383324,False,Backstroke,1.1057800962040703,-0.12354956344359147,0.7663533273043769,-0.7423464560528851,-1.241766251069532,19
20,2018,1,0.9648784253184098,False,Backstroke,1.1322174389506998,-0.14661818416351402,0.9578860097844503,-0.8809540590273894,-1.3400147960806137,20
21,2018,0,0.9473285335354301,False,Backstroke,1.1531925207992655,-0.16416807594649374,1.1098458239835172,-0.9864024281359928,-1.4147592445551858,21
22,2018,0,0.9366804046459347,False,Backstroke,1.166301946954619,-0.17481620483598914,1.2048207078579336,-1.0503816161184758,-1.460109297477071,22
23,2018,0,0.9219988936013277,False,Backstroke,1.1848736340080364,-0.18949771588059616,1.3393684600133566,-1.138595345003413,-1.522637400748154,23
24,2018,0,0.9204712812960235,False,Backstroke,1.1868400479313395,-0.19102532818590034,1.3536146925945196,-1.1477739899897474,-1.5291434544979365,24
1,2017,20,1.6181229773462784,False,Backstroke,0.7247433750261114,0.4159533918913514,-1.9941731760610346,2.4992522656278,1.4421336276318801,1
2,2017,16,1.444669170759896,False,Backstroke,0.8117594889855572,0.24249958530496896,-1.3637607369073619,1.4570566073074667,0.7033992086716617,2
3,2017,18,1.4188422247446084,False,Backstroke,0.8265358102239536,0.2166726392896814,-1.256709567994474,1.301875631262404,0.5934030411985735,3
4,2017,14,1.4176353841791889,False,Backstroke,0.8272394445686392,0.21546579872426186,-1.2516118932843363,1.2946243404298867,0.5882631444075,4
5,2017,12,1.3024225058609014,False,Backstroke,0.9004174164159359,0.10025292040597433,-0.7214537234300348,0.6023687830050953,0.0975750448136312,5
6,2017,10,1.2416190712689346,False,Backstroke,0.9445118353495634,0.039449485814007534,-0.4019994415947502,0.2370318855922763,-0.16138491004739197,6
7,2017,7,1.2109469605231291,False,Backstroke,0.9684354030688719,0.008777375068202087,-0.22867850145007507,0.052738780241030035,-0.2920164848511527,7
8,2017,8,1.2074378169524271,False,Backstroke,0.9712499404476139,0.005268231497500109,-0.208287802609526,0.03165412222294862,-0.3069618192186605,8
9,2017,11,1.203659123736158,False,Backstroke,0.974299022607918,0.0014895382812309954,-0.18619787886559636,0.00894987755041145,-0.32305515722308936,9
10,2017,9,1.1775788977861517,False,Backstroke,0.9958771425116081,-0.02459068766877537,-0.02986918775471238,-0.1477529287357887,-0.4341300361357885,10
11,2017,6,1.157675387821255,False,Backstroke,1.012998911565623,-0.04449419763367213,0.09417423019196743,-0.2673429918135939,-0.5188984719433037,11
12,2017,2,1.1307100859339665,False,Backstroke,1.0371570240664933,-0.07145949952096053,0.26919439524002153,-0.4293637690182343,-0.6337428620078847,12
13,2017,0,1.1130899376669634,False,Backstroke,1.0535751587758229,-0.08907964778796362,0.3881401384765645,-0.5352342735879095,-0.7087865306836423,13
14,2017,0,1.1022927689594357,False,Backstroke,1.0638951291645442,-0.0998768164954913,0.4629060342252482,-0.6001089659950402,-0.7547713395993153,14
15,2017,4,1.09217999126256,False,Backstroke,1.0737460099901417,-0.10998959419236698,0.5342734801671724,-0.6608715010852905,-0.7978413482834709,15
16,2017,0,1.0731916720326249,False,Backstroke,1.0927441372966515,-0.12897791342230214,0.6719106973408862,-0.7749626487499192,-0.8787120149434815,16
17,2017,5,1.0683760683760684,False,Backstroke,1.0976695777094503,-0.13379351707885867,0.7075944203118483,-0.803897160605416,-0.8992215225707894,17
18,2017,1,1.0466820180029306,False,Backstroke,1.1204204215209497,-0.15548756745199643,0.8724192359396287,-0.9342456698438509,-0.9916158148189239,18
19,2017,3,1.0416666666666667,False,Backstroke,1.125814951496872,-0.16050291878826028,0.9115014087173486,-0.9643803638610858,-1.0129760416608242,19
20,2017,0,1.0183299389002036,False,Backstroke,1.1516148774686754,-0.1838396465547234,1.0984161480890577,-1.1045988856465907,-1.1123664463240124,20
21,2017,0,0.9920634920634921,False,Backstroke,1.1821056990717156,-0.21010609339143493,1.3193153855283493,-1.2624205984787595,-1.2242344342566043,21
22,2017,0,0.975609756097561,False,Backstroke,1.2020420055044727,-0.22655982935736607,1.463749502315579,-1.3612827250836468,-1.2943103888737413,22
23,2017,0,0.9206407659731173,False,Backstroke,1.2738127086623985,-0.28152881948180974,1.983712322749607,-1.6915634146655039,-1.5284216244792153,23
24,2017,0,0.9130752373995618,False,Backstroke,1.2843672238326815,-0.28909434805536527,2.0601774434016686,-1.737020825992659,-1.5606429776158448,24
1,2016,20,1.6217969510217323,False,Backstroke,0.7231015615551785,0.41962736556680524,-2.006067750384689,2.521327303868222,1.4577809683378906,1
2,2016,18,1.6072002571520412,False,Backstroke,0.7296688154389103,0.40503067169711415,-1.9584894530900718,2.43362319822643,1.3956140988019585,2
3,2016,16,1.5878056525881232,False,Backstroke,0.7385815171382605,0.3856360671331962,-1.8939189067616635,2.3170908887363604,1.3130130754202443,3
4,2016,14,1.5669069257286117,False,Backstroke,0.7484323979638581,0.36473734027368465,-1.8225514608197384,2.1915210737749433,1.2240060415164888,4
5,2016,0,1.4463407578825571,False,Backstroke,0.8108213098593098,0.2441711724276301,-1.3705576365208785,1.4671003237068183,0.7105184467333845,5
6,2016,12,1.4100394811054708,False,Backstroke,0.8316957954183143,0.2078698956505438,-1.2193266201201323,1.2489844241879302,0.5559124272103729,6
7,2016,11,1.3846579894765993,False,Backstroke,0.8469412062198344,0.18248840402167232,-1.1088770014004865,1.0964799568724202,0.44781343624668846,7
8,2016,10,1.3831258644536653,False,Backstroke,0.8478793853460818,0.18095627899873823,-1.10208010178697,1.0872741972622346,0.4412881629715358,8
9,2016,9,1.3344008540165466,False,Backstroke,0.8788392965122458,0.1322312685616196,-0.8777824145409188,0.7945104042468977,0.2337698445069048,9
10,2016,5,1.3123359580052494,False,Backstroke,0.8936156177506422,0.11016637255032236,-0.770731245628031,0.6619336722810222,0.13979613210984865,10
11,2016,7,1.2810658467845246,False,Backstroke,0.9154282824358941,0.0788962613295976,-0.612703329613768,0.4740474863805519,0.0066176917049721035,11
12,2016,8,1.2607160867372669,False,Backstroke,0.9302046036742905,0.05854650128233985,-0.5056521607008809,0.35177613364116705,-0.08005130945646473,12
13,2016,6,1.1665888940737283,False,Backstroke,1.005258933774082,-0.03558069138119868,0.038099808380454674,-0.2137862685593676,-0.48093612339697783,13
14,2016,4,1.1660447761194028,False,Backstroke,1.005728023337206,-0.0361248093355242,0.04149825818721419,-0.21705559646154765,-0.48325350500275027,14
15,2016,3,1.1238480557428636,False,Backstroke,1.0434897331686634,-0.07832152971206341,0.31507346763126054,-0.4705942165545291,-0.6629680372051053,15
15,2016,2,1.1238480557428636,False,Backstroke,1.0434897331686634,-0.07832152971206341,0.31507346763126054,-0.4705942165545291,-0.6629680372051053,15
1,2018,20,1.5169902912621358,False,Backstroke,0.7730596000278522,0.3148207058072088,-1.644132845964925,1.8915974183490467,1.0114126330191242,1
2,2018,18,1.4947683109118086,False,Backstroke,0.7845522943243828,0.2925987254568816,-1.5608708256993455,1.7580768465254648,0.9167699032611648,2
3,2018,16,1.4302059496567505,False,Backstroke,0.8199685563402219,0.2280363642018235,-1.3042878652890904,1.370154471599546,0.641800795536783,3
4,2018,14,1.4216661927779357,False,Backstroke,0.8248939967530207,0.21949660732300869,-1.2686041423181282,1.3188434181417505,0.6054302340594193,4
5,2018,12,1.271617497456765,False,Backstroke,0.9222300811011878,0.06944791200183786,-0.5634258074157719,0.4172771632525837,-0.03362253702301322,5
6,2018,0,1.2553351744915893,False,Backstroke,0.9341918649608419,0.05316558903666224,-0.4767653373434347,0.3194449701422843,-0.10296844895035605,6
7,2018,10,1.1848341232227488,False,Backstroke,0.9897789781910001,-0.01733546223217819,-0.07404903524257005,-0.10415997105462559,-0.4032302545004929,7
8,2018,11,1.17813383600377,False,Backstroke,0.9954080529484843,-0.02403574945115694,-0.033267637561471095,-0.14441858737759014,-0.4317665713619727,8
9,2018,7,1.1325028312570782,False,Backstroke,1.0355152105955605,-0.06966675419784885,0.25729982091636805,-0.4185920746461618,-0.626107614902754,9
10,2018,6,1.1286681715575622,False,Backstroke,1.0390333823189881,-0.07350141389736486,0.2827881944670548,-0.4416325934368593,-0.642439312435269,10
11,2018,9,1.124859392575928,False,Backstroke,1.042551554042416,-0.07731019287899898,0.3082765680177431,-0.4645176081637281,-0.6586607847875873,11
12,2018,8,1.098901098901099,False,Backstroke,1.06717875610641,-0.10326848655382803,0.48669518287255675,-0.6204877854560777,-0.7692163578964627,12
13,2018,4,1.0820168794633196,False,Backstroke,1.0838314355973013,-0.12015270599160743,0.6073401510124778,-0.7219364681831304,-0.8411257283590423,13
14,2018,2,1.0778184953653804,False,Backstroke,1.0880532416654145,-0.12435109008954659,0.6379261992733023,-0.7471624217954788,-0.8590065168998133,14
15,2018,1,1.0613457864572278,False,Backstroke,1.1049404659378677,-0.14082379899769926,0.7602703923166031,-0.8461385471554119,-0.9291632766934051,15
16,2018,5,1.017708121310808,False,Backstroke,1.152318511813361,-0.18446146414411912,1.1035138227991954,-1.108335071116886,-1.1150147482819908,16
17,2018,3,1.0162601626016259,False,Backstroke,1.153960325284294,-0.18590942285330114,1.1154083971228506,-1.1170351181774565,-1.1211815598196393,17
18,2018,0,1.005631536604988,False,Backstroke,1.16615665392551,-0.19653804884993908,1.2037680920985658,-1.1808971232011982,-1.1664485505216364,18
19,2018,0,0.983284169124877,False,Backstroke,1.1926602142419989,-0.21888541633005,1.3957805061804127,-1.315171082481888,-1.2616253002027604,19
20,2018,0,0.9656237929702588,False,Backstroke,1.2144728789272508,-0.23654579248466823,1.5538084221946757,-1.4212832959574733,-1.3368402982126402,20
21,2018,0,0.9606147934678194,False,Backstroke,1.2208055880294206,-0.2415547919871076,1.5996874945859132,-1.4513798250375152,-1.358173472789952,21
22,2018,0,0.9580379383023568,False,Backstroke,1.2240892149712865,-0.24413164715257019,1.6234766432332217,-1.4668628364422143,-1.3691482195589404,22
23,2018,0,0.9571209800918836,False,Backstroke,1.225261938879096,-0.2450486053630434,1.631972767750119,-1.4723723717163246,-1.3730535163302013,23
24,2018,0,0.949667616334283,False,Backstroke,1.2348782749231315,-0.25250196912064404,1.7016409887886632,-1.5171558417417288,-1.4047971629709464,24
1,2017,20,1.591849729385546,False,Backstroke,0.7449554747690357,0.38620648571852856,-1.8477409979325945,2.320518243746655,1.330236673921594,1
2,2017,18,1.5128593040847202,False,Backstroke,0.7838515899750598,0.3072160604177028,-1.565947273243167,1.8459049739802236,0.9938188858866829,2
3,2017,16,1.458151064450277,False,Backstroke,0.8132608478137611,0.2525078207832596,-1.3528837253072572,1.5171910014046495,0.7608181785856322,3
