,id,divsRank,finalRank,swimmer,swimmerage,school,event,seedTime,divsTime,finalTime,qualified,year,eventMeanAge,eventMedianAge,gender,distance,stroke
2976,3392,25,,564,16,42,38,42.41,42.89,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2977,3393,26,,556,16,26,38,41.53,43.09,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2978,3394,27,,565,16,43,38,47.16,44.66,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2979,3395,28,,1398,16,5,38,45.94,45.53,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2980,3396,29,,1290,16,49,38,45.09,47.09,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2981,3397,30,,569,16,43,38,44.85,47.19,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2982,3398,31,,66,16,43,38,51.73,49.67,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2983,3399,32,,1298,16,5,38,53.69,50.77,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2984,3400,33,,74,16,34,38,54.54,51.01,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2985,3401,34,,1292,16,16,38,51.65,51.3,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2986,3402,35,,286,16,46,38,56.47,52.31,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2987,3403,36,,67,16,33,38,51.1,54.45,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2988,3404,37,,1548,16,27,38,58.81,54.97,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2989,3405,38,,573,16,43,38,59.72,58.27,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2990,3406,39,,1296,16,5,38,85.91,78.13,,False,2018,15.993630573248408,16.0,Girls,50,Freestyle
2991,3413,1,1.0,436,17,57,39,27.98,28.23,27.89,True,2018,17.0,17.0,Girls,50,Freestyle
2992,3414,2,2.0,97,17,3,39,30.1,28.66,28.06,True,2018,17.0,17.0,Girls,50,Freestyle
2993,3415,3,3.0,1464,17,45,39,34.15,32.06,31.63,True,2018,17.0,17.0,Girls,50,Freestyle
2994,3416,4,4.0,1550,17,42,39,32.07,32.38,32.05,True,2018,17.0,17.0,Girls,50,Freestyle
2995,3417,5,5.0,1302,17,3,39,35.06,32.85,32.5,True,2018,17.0,17.0,Girls,50,Freestyle
2996,3418,6,6.0,378,17,42,39,33.55,33.96,32.88,True,2018,17.0,17.0,Girls,50,Freestyle
2997,3419,7,9.0,443,17,45,39,37.0,34.86,35.8,True,2018,17.0,17.0,Girls,50,Freestyle
2998,3420,8,8.0,442,17,52,39,35.31,35.54,35.63,True,2018,17.0,17.0,Girls,50,Freestyle
2999,3421,9,7.0,445,17,16,39,36.58,35.97,33.6,True,2018,17.0,17.0,Girls,50,Freestyle
3000,3422,10,10.0,585,17,52,39,36.56,36.57,36.76,True,2018,17.0,17.0,Girls,50,Freestyle
3001,3423,11,13.0,1303,17,48,39,40.59,37.95,38.76,True,2018,17.0,17.0,Girls,50,Freestyle
3002,3424,12,11.0,108,17,48,39,37.38,38.55,37.36,True,2018,17.0,17.0,Girls,50,Freestyle
3003,3425,13,14.0,1551,17,50,39,39.94,38.85,39.3,True,2018,17.0,17.0,Girls,50,Freestyle
3004,3426,14,12.0,1466,17,49,39,39.97,39.8,38.33,True,2018,17.0,17.0,Girls,50,Freestyle
3005,3427,15,15.0,12,17,39,39,41.5,40.51,39.91,True,2018,17.0,17.0,Girls,50,Freestyle
3006,3428,16,18.0,1306,17,26,39,45.57,41.92,41.74,True,2018,17.0,17.0,Girls,50,Freestyle
3007,3429,17,,1465,17,33,39,43.21,41.93,,True,2018,17.0,17.0,Girls,50,Freestyle
3008,3430,18,20.0,1304,17,33,39,43.54,42.22,42.18,True,2018,17.0,17.0,Girls,50,Freestyle
3009,3431,19,17.0,1468,17,55,39,42.78,42.68,41.57,True,2018,17.0,17.0,Girls,50,Freestyle
3010,3432,20,21.0,117,17,3,39,44.55,43.06,42.9,True,2018,17.0,17.0,Girls,50,Freestyle
3011,3433,21,16.0,1467,17,49,39,43.38,43.78,40.89,True,2018,17.0,17.0,Girls,50,Freestyle
3012,3434,22,22.0,1307,17,27,39,45.31,43.9,43.17,True,2018,17.0,17.0,Girls,50,Freestyle
3013,3435,23,23.0,300,17,34,39,42.38,43.98,44.5,True,2018,17.0,17.0,Girls,50,Freestyle
3014,3436,24,19.0,589,17,43,39,43.22,44.46,42.04,True,2018,17.0,17.0,Girls,50,Freestyle
3015,3437,25,,1552,17,3,39,47.0,45.17,,False,2018,17.0,17.0,Girls,50,Freestyle
3016,3438,26,24.0,451,17,49,39,49.22,46.1,46.55,False,2018,17.0,17.0,Girls,50,Freestyle
3017,3439,27,,1311,17,3,39,51.62,46.19,,False,2018,17.0,17.0,Girls,50,Freestyle
3018,3440,28,,1072,17,55,39,46.06,46.73,,False,2018,17.0,17.0,Girls,50,Freestyle
3019,3441,29,,1119,17,16,39,47.4,46.84,,False,2018,17.0,17.0,Girls,50,Freestyle
3020,3442,30,,570,17,43,39,51.71,48.57,,False,2018,17.0,17.0,Girls,50,Freestyle
3021,3443,31,,597,17,3,39,54.13,50.2,,False,2018,17.0,17.0,Girls,50,Freestyle
3022,3444,32,,588,17,48,39,43.19,50.64,,False,2018,17.0,17.0,Girls,50,Freestyle
3023,3445,33,,449,17,43,39,50.69,50.65,,False,2018,17.0,17.0,Girls,50,Freestyle
3024,3446,34,,602,17,27,39,57.27,51.28,,False,2018,17.0,17.0,Girls,50,Freestyle
3025,3447,35,,1310,17,33,39,51.25,53.65,,False,2018,17.0,17.0,Girls,50,Freestyle
3026,3448,36,,1553,17,27,39,61.42,55.6,,False,2018,17.0,17.0,Girls,50,Freestyle
3027,3449,37,,600,17,48,39,49.78,56.44,,False,2018,17.0,17.0,Girls,50,Freestyle
3028,3450,38,,1308,17,3,39,58.18,64.17,,False,2018,17.0,17.0,Girls,50,Freestyle
3029,3456,1,1.0,1470,15,3,40,26.2,26.32,25.73,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3030,3457,2,2.0,1515,15,26,40,28.25,27.06,26.6,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3031,3458,3,3.0,1520,15,42,40,32.03,29.17,28.62,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3032,3459,4,4.0,1314,15,48,40,27.86,29.67,29.15,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3033,3460,5,5.0,1556,15,52,40,30.22,30.27,29.61,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3034,3461,6,6.0,1557,15,48,40,31.06,30.66,30.0,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3035,3462,7,7.0,1319,15,16,40,33.23,31.93,30.91,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3036,3463,8,10.0,1558,15,17,40,35.27,32.29,32.37,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3037,3464,9,8.0,1318,15,34,40,34.83,32.72,31.34,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3038,3465,10,9.0,1519,15,33,40,31.12,32.74,31.72,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3039,3466,11,14.0,1559,15,45,40,34.31,33.37,33.6,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3040,3467,12,13.0,1474,15,3,40,37.5,34.36,33.14,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3041,3468,13,15.0,1324,15,52,40,36.31,34.48,34.01,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3042,3469,14,17.0,1408,15,3,40,36.91,34.59,34.67,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3043,3470,15,16.0,1472,15,3,40,35.93,34.91,34.06,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3044,3471,16,23.0,1477,15,52,40,35.44,34.97,39.44,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3045,3472,17,24.0,1332,15,3,40,50.16,35.29,45.43,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3046,3473,17,12.0,1320,15,42,40,35.12,35.29,33.02,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3047,3474,19,,1560,15,52,40,38.57,35.75,,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3048,3475,20,11.0,1429,15,5,40,36.41,36.14,32.68,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3049,3476,21,21.0,1561,15,16,40,40.83,37.06,36.02,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3050,3477,22,18.0,1323,15,16,40,43.16,37.18,34.81,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3051,3478,23,19.0,1562,15,52,40,40.06,37.82,34.92,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3052,3479,24,22.0,1326,15,55,40,41.96,38.36,38.66,True,2018,14.894009216589861,15.0,Boys,50,Freestyle
3053,3480,25,20.0,1328,15,49,40,40.25,38.57,35.62,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3054,3481,26,,1329,15,3,40,39.99,38.94,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3055,3482,27,,1327,15,45,40,38.18,39.5,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3056,3483,28,,1563,15,49,40,39.91,39.59,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3057,3484,29,,1478,15,45,40,38.13,39.77,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3058,3485,30,,1479,15,45,40,46.98,39.79,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3059,3486,31,,1564,15,49,40,40.97,39.94,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3060,3487,32,,1565,15,38,40,41.32,40.05,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3061,3488,33,,1336,15,17,40,45.93,40.98,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3062,3489,34,,1338,15,46,40,41.21,41.62,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3063,3490,35,,1335,15,45,40,45.66,42.04,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3064,3491,36,,1331,15,46,40,43.56,42.25,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3065,3492,37,,1526,15,16,40,43.77,42.34,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3066,3493,38,,1480,15,49,40,39.03,42.75,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3067,3494,39,,1325,15,10,40,46.92,43.38,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3068,3495,40,,1340,15,33,40,46.75,44.26,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3069,3496,41,,1334,15,27,40,52.09,44.29,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3070,3497,42,,1333,15,16,40,47.53,45.62,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3071,3498,43,,1337,15,43,40,50.1,47.02,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3072,3499,44,,1566,15,46,40,50.58,49.08,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3073,3500,45,,1481,15,33,40,46.25,49.51,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3074,3501,46,,1341,15,5,40,59.28,51.09,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3075,3502,47,,1343,15,17,40,58.03,52.68,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3076,3503,48,,1567,15,46,40,60.72,54.3,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3077,3504,49,,1344,15,43,40,58.22,57.09,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3078,3505,50,,1568,15,43,40,59.19,60.47,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3079,3506,51,,1346,15,45,40,84.63,84.83,,False,2018,14.894009216589861,15.0,Boys,50,Freestyle
3080,3522,1,1.0,461,16,3,41,27.18,26.23,26.0,True,2018,16.0,16.0,Boys,50,Freestyle
3081,3523,2,2.0,615,16,42,41,30.09,26.71,26.23,True,2018,16.0,16.0,Boys,50,Freestyle
3082,3524,3,3.0,1412,16,33,41,27.31,27.84,27.56,True,2018,16.0,16.0,Boys,50,Freestyle
3083,3525,4,4.0,462,16,49,41,27.47,28.05,27.89,True,2018,16.0,16.0,Boys,50,Freestyle
3084,3526,5,7.0,173,16,3,41,29.37,28.89,29.52,True,2018,16.0,16.0,Boys,50,Freestyle
3085,3527,6,6.0,617,16,46,41,30.9,29.56,29.41,True,2018,16.0,16.0,Boys,50,Freestyle
3086,3528,7,5.0,187,16,3,41,32.39,29.6,29.13,True,2018,16.0,16.0,Boys,50,Freestyle
3087,3529,8,10.0,1354,16,3,41,32.93,31.19,31.42,True,2018,16.0,16.0,Boys,50,Freestyle
3088,3530,9,9.0,1433,16,5,41,34.78,31.83,31.25,True,2018,16.0,16.0,Boys,50,Freestyle
3089,3531,10,8.0,464,16,46,41,32.85,31.84,30.76,True,2018,16.0,16.0,Boys,50,Freestyle
3090,3532,11,11.0,1357,16,16,41,33.56,31.92,31.59,True,2018,16.0,16.0,Boys,50,Freestyle
3091,3533,12,13.0,1434,16,26,41,31.66,32.01,32.25,True,2018,16.0,16.0,Boys,50,Freestyle
3092,3534,13,14.0,400,16,5,41,33.66,32.04,32.41,True,2018,16.0,16.0,Boys,50,Freestyle
3093,3535,14,15.0,620,16,27,41,32.84,32.36,32.44,True,2018,16.0,16.0,Boys,50,Freestyle
3094,3536,15,21.0,176,16,43,41,32.81,32.48,33.43,True,2018,16.0,16.0,Boys,50,Freestyle
3095,3537,16,12.0,398,16,36,41,37.93,32.67,32.06,True,2018,16.0,16.0,Boys,50,Freestyle
3096,3538,17,16.0,1489,16,3,41,39.87,33.04,32.46,True,2018,16.0,16.0,Boys,50,Freestyle
3097,3539,18,18.0,182,16,46,41,35.06,33.08,33.2,True,2018,16.0,16.0,Boys,50,Freestyle
3098,3540,19,24.0,469,16,52,41,38.22,33.5,34.88,True,2018,16.0,16.0,Boys,50,Freestyle
3099,3541,19,19.0,1488,16,52,41,33.77,33.5,33.34,True,2018,16.0,16.0,Boys,50,Freestyle
3100,3542,21,17.0,621,16,3,41,36.13,33.57,33.19,True,2018,16.0,16.0,Boys,50,Freestyle
3101,3543,22,22.0,466,16,17,41,34.88,33.75,33.49,True,2018,16.0,16.0,Boys,50,Freestyle
3102,3544,23,20.0,181,16,3,41,35.01,34.35,33.42,True,2018,16.0,16.0,Boys,50,Freestyle
3103,3545,24,23.0,183,16,3,41,34.46,34.77,33.58,True,2018,16.0,16.0,Boys,50,Freestyle
3104,3546,25,,622,16,3,41,39.04,35.29,,False,2018,16.0,16.0,Boys,50,Freestyle
3105,3547,26,,1360,16,34,41,36.8,36.1,,False,2018,16.0,16.0,Boys,50,Freestyle
3106,3548,27,,627,16,43,41,36.09,36.11,,False,2018,16.0,16.0,Boys,50,Freestyle
3107,3549,28,,1355,16,49,41,36.6,36.53,,False,2018,16.0,16.0,Boys,50,Freestyle
3108,3550,29,,550,16,16,41,40.29,36.83,,False,2018,16.0,16.0,Boys,50,Freestyle
3109,3551,30,,1573,16,27,41,38.03,36.87,,False,2018,16.0,16.0,Boys,50,Freestyle
3110,3552,31,,1359,16,36,41,37.71,37.91,,False,2018,16.0,16.0,Boys,50,Freestyle
3111,3553,32,,192,16,16,41,43.21,37.98,,False,2018,16.0,16.0,Boys,50,Freestyle
3112,3554,33,,186,16,42,41,41.9,38.39,,False,2018,16.0,16.0,Boys,50,Freestyle
3113,3555,34,,1574,16,27,41,41.56,38.46,,False,2018,16.0,16.0,Boys,50,Freestyle
3114,3556,35,,623,16,34,41,39.95,38.81,,False,2018,16.0,16.0,Boys,50,Freestyle
3115,3557,36,,202,16,17,41,39.84,39.26,,False,2018,16.0,16.0,Boys,50,Freestyle
3116,3558,37,,1575,16,34,41,45.63,40.04,,False,2018,16.0,16.0,Boys,50,Freestyle
3117,3559,38,,195,16,30,41,43.4,41.37,,False,2018,16.0,16.0,Boys,50,Freestyle
3118,3560,39,,1576,16,46,41,45.25,41.43,,False,2018,16.0,16.0,Boys,50,Freestyle
3119,3561,40,,1362,16,27,41,44.59,41.7,,False,2018,16.0,16.0,Boys,50,Freestyle
3120,3562,41,,1363,16,33,41,42.31,41.85,,False,2018,16.0,16.0,Boys,50,Freestyle
3121,3563,42,,191,16,42,41,45.78,42.59,,False,2018,16.0,16.0,Boys,50,Freestyle
3122,3564,43,,478,16,46,41,43.56,42.83,,False,2018,16.0,16.0,Boys,50,Freestyle
3123,3565,44,,1364,16,46,41,46.03,43.27,,False,2018,16.0,16.0,Boys,50,Freestyle
3124,3566,45,,1361,16,3,41,46.22,44.03,,False,2018,16.0,16.0,Boys,50,Freestyle
3125,3567,46,,1366,16,46,41,47.13,44.33,,False,2018,16.0,16.0,Boys,50,Freestyle
3126,3568,47,,625,16,27,41,42.72,46.93,,False,2018,16.0,16.0,Boys,50,Freestyle
3127,3569,48,,1577,16,52,41,49.78,48.07,,False,2018,16.0,16.0,Boys,50,Freestyle
3128,3570,49,,1492,16,39,41,48.44,50.32,,False,2018,16.0,16.0,Boys,50,Freestyle
3129,3571,50,,1367,16,3,41,64.47,57.78,,False,2018,16.0,16.0,Boys,50,Freestyle
3130,3581,1,1.0,333,17,5,42,27.22,26.88,25.82,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3131,3582,2,3.0,408,17,3,42,28.35,27.03,27.12,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3132,3583,3,4.0,479,17,5,42,27.69,27.66,27.52,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3133,3584,4,2.0,521,17,3,42,26.85,27.98,26.67,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3134,3585,5,5.0,843,17,45,42,28.47,28.2,27.6,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3135,3586,6,6.0,210,17,3,42,28.93,28.92,28.16,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3136,3587,7,11.0,1497,17,43,42,32.13,29.25,30.48,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3137,3588,8,7.0,734,17,3,42,29.91,30.04,29.68,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3138,3589,9,8.0,824,17,38,42,33.31,30.26,29.99,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3139,3590,10,,1498,17,52,42,33.28,30.31,,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3140,3591,11,9.0,485,17,5,42,31.1,30.63,30.0,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3141,3592,12,12.0,481,17,48,42,28.68,30.74,30.51,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3142,3593,13,10.0,214,17,16,42,32.13,30.76,30.46,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3143,3594,14,16.0,489,17,52,42,34.25,31.74,31.56,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3144,3595,15,13.0,746,17,3,42,34.43,31.76,30.93,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3145,3596,16,14.0,1437,17,56,42,34.47,31.83,31.46,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3146,3597,17,18.0,641,17,3,42,33.59,31.95,31.9,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3147,3598,18,17.0,642,17,43,42,34.78,32.41,31.66,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3148,3599,19,19.0,653,17,52,42,36.78,32.66,31.98,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3149,3600,20,20.0,634,17,42,42,34.96,32.82,32.33,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3150,3601,21,15.0,549,17,16,42,32.55,32.99,31.49,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3151,3602,22,24.0,228,17,26,42,37.37,33.1,34.32,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3152,3603,23,21.0,548,17,33,42,32.84,33.11,33.37,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3153,3604,24,23.0,342,17,3,42,36.51,33.34,34.26,True,2018,17.00735294117647,17.0,Boys,50,Freestyle
3154,3605,25,,844,17,3,42,39.5,33.49,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3155,3606,26,,727,17,48,42,32.84,33.7,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3156,3607,27,22.0,1500,17,50,42,36.53,34.13,33.73,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3157,3608,28,,487,17,33,42,36.16,34.16,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3158,3609,29,,638,17,52,42,40.68,34.5,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3159,3610,30,,889,17,48,42,31.87,34.82,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3160,3611,31,,639,17,48,42,34.6,35.02,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3161,3612,32,,637,17,38,42,36.58,35.05,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3162,3613,33,,644,17,16,42,36.66,35.27,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3163,3614,34,,343,17,5,42,33.06,35.4,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3164,3615,35,,1504,17,49,42,38.3,35.42,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3165,3616,36,,1376,17,43,42,39.35,35.44,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3166,3617,37,,490,17,43,42,35.43,35.64,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3167,3618,38,,1581,17,27,42,35.39,35.71,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3168,3619,39,,36,17,52,42,44.97,36.17,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3169,3620,40,,745,17,5,42,34.87,36.18,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3170,3621,40,,505,17,43,42,37.88,36.18,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3171,3622,42,,224,17,43,42,37.63,36.31,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3172,3623,43,,231,17,52,42,40.01,37.37,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3173,3624,44,,339,17,16,42,41.06,38.41,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3174,3625,45,,1582,17,52,42,43.31,39.96,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3175,3626,46,,1505,17,52,42,43.09,40.23,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3176,3627,47,,226,17,3,42,41.81,40.37,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3177,3628,48,,1583,17,52,42,45.18,40.39,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3178,3629,49,,234,17,27,42,40.76,40.48,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3179,3630,50,,645,17,27,42,41.18,41.14,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3180,3631,51,,1584,17,52,42,41.6,41.16,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3181,3632,52,,1585,17,43,42,43.06,41.69,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3182,3633,53,,649,17,43,42,44.22,44.03,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3183,3634,54,,235,17,27,42,45.53,45.22,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3184,3635,55,,1506,17,34,42,55.22,47.13,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3185,3636,56,,1372,17,3,42,57.89,51.29,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3186,3637,57,,662,17,43,42,58.28,59.8,,False,2018,17.00735294117647,17.0,Boys,50,Freestyle
3187,3642,1,1.0,1508,15,3,43,68.06,68.46000000000001,67.47,True,2018,14.884057971014492,15.0,Girls,100,Backstroke
3188,3643,2,2.0,1510,15,17,43,85.25,82.87,82.12,True,2018,14.884057971014492,15.0,Girls,100,Backstroke
3189,3644,3,3.0,1381,15,39,43,88.83,89.19,89.22,True,2018,14.884057971014492,15.0,Girls,100,Backstroke
3190,3645,4,4.0,1234,15,34,43,92.5,94.24000000000001,95.0,True,2018,14.884057971014492,15.0,Girls,100,Backstroke
3191,3646,5,5.0,1418,15,3,43,103.44,98.96000000000001,96.67,True,2018,14.884057971014492,15.0,Girls,100,Backstroke
3192,3647,6,,1237,15,3,43,100.84,100.97,,True,2018,14.884057971014492,15.0,Girls,100,Backstroke
3193,3648,7,8.0,1217,15,17,43,104.22999999999999,107.59,112.56,True,2018,14.884057971014492,15.0,Girls,100,Backstroke
3194,3649,8,7.0,1245,15,46,43,110.86,107.84,106.35,True,2018,14.884057971014492,15.0,Girls,100,Backstroke
3195,3650,9,6.0,1247,15,46,43,112.66,110.68,106.13,False,2018,14.884057971014492,15.0,Girls,100,Backstroke
3196,3651,10,,1218,15,33,43,114.97,111.87,,False,2018,14.884057971014492,15.0,Girls,100,Backstroke
3197,3652,11,,1220,15,33,43,117.93,116.81,,False,2018,14.884057971014492,15.0,Girls,100,Backstroke
3198,3653,12,,1390,15,39,43,138.22,117.78,,False,2018,14.884057971014492,15.0,Girls,100,Backstroke
3199,3654,13,,1391,15,10,43,132.31,126.99,,False,2018,14.884057971014492,15.0,Girls,100,Backstroke
3200,3655,14,,1452,15,33,43,145.66,128.97,,False,2018,14.884057971014492,15.0,Girls,100,Backstroke
3201,3656,15,,1266,15,33,43,142.31,134.93,,False,2018,14.884057971014492,15.0,Girls,100,Backstroke
3202,3657,16,,1263,15,5,43,144.61,135.24,,False,2018,14.884057971014492,15.0,Girls,100,Backstroke
3203,3658,17,,1260,15,33,43,133.43,137.2,,False,2018,14.884057971014492,15.0,Girls,100,Backstroke
3204,3659,18,,1394,15,10,43,157.93,146.67000000000002,,False,2018,14.884057971014492,15.0,Girls,100,Backstroke
3205,3660,19,,1272,15,10,43,144.54,147.99,,False,2018,14.884057971014492,15.0,Girls,100,Backstroke
3206,3661,20,,1392,15,33,43,157.06,157.36,,False,2018,14.884057971014492,15.0,Girls,100,Backstroke
3207,3667,1,1.0,38,16,3,44,65.0,71.85,69.37,True,2018,15.938775510204081,16.0,Girls,100,Backstroke
3208,3668,2,2.0,552,16,42,44,75.78,74.1,72.17,True,2018,15.938775510204081,16.0,Girls,100,Backstroke
3209,3669,3,3.0,39,16,48,44,82.31,75.8,72.76,True,2018,15.938775510204081,16.0,Girls,100,Backstroke
3210,3670,4,5.0,1514,16,39,44,79.63,76.11,76.21000000000001,True,2018,15.938775510204081,16.0,Girls,100,Backstroke
3211,3671,5,4.0,666,16,49,44,77.96000000000001,77.83,75.13,True,2018,15.938775510204081,16.0,Girls,100,Backstroke
3212,3672,6,6.0,553,16,45,44,90.63,90.38,88.98,True,2018,15.938775510204081,16.0,Girls,100,Backstroke
3213,3673,7,7.0,44,16,33,44,98.68,93.64,92.08,True,2018,15.938775510204081,16.0,Girls,100,Backstroke
3214,3674,8,8.0,50,16,3,44,106.13,96.77000000000001,92.97,True,2018,15.938775510204081,16.0,Girls,100,Backstroke
3215,3675,9,,54,16,49,44,107.46000000000001,106.4,,False,2018,15.938775510204081,16.0,Girls,100,Backstroke
3216,3676,10,,60,16,34,44,113.52000000000001,111.57,,False,2018,15.938775510204081,16.0,Girls,100,Backstroke
3217,3677,11,,75,16,26,44,126.16,122.77,,False,2018,15.938775510204081,16.0,Girls,100,Backstroke
3218,3678,12,,1293,16,55,44,131.97,125.88,,False,2018,15.938775510204081,16.0,Girls,100,Backstroke
3219,3679,13,,64,16,36,44,128.62,131.28,,False,2018,15.938775510204081,16.0,Girls,100,Backstroke
