,divsRank,finalRank,seedTime,divsTime,qualified,distance,gender,stroke,points,seedSpeed,divsSpeed,deltaSpeed,genderIndicator,isFly,isBack,isBreast,isFree,isIM,isQl
884,1,1.0,69.0,75.02,True,100,Girls,Backstroke,20.0,1.4492753623188406,1.3329778725673154,-0.11629748975152521,1,0,1,0,0,0,1
885,2,3.0,73.28999999999999,76.78,True,100,Girls,Backstroke,16.0,1.364442625187611,1.3024225058609014,-0.06202011932670959,1,0,1,0,0,0,1
886,3,1.0,76.27,77.83,True,100,Girls,Backstroke,20.0,1.311131506490101,1.2848515996402416,-0.02627990684985937,1,0,1,0,0,0,1
887,4,5.0,86.22,82.68,True,100,Girls,Backstroke,12.0,1.1598237067965669,1.209482341557813,0.04965863476124621,1,0,1,0,0,0,1
888,5,4.0,91.8,85.19,True,100,Girls,Backstroke,14.0,1.0893246187363834,1.1738466956215519,0.08452207688516844,1,0,1,0,0,0,1
889,6,6.0,98.53,96.86,True,100,Girls,Backstroke,11.0,1.0149193139145438,1.0324179227751393,0.01749860886059551,1,0,1,0,0,0,1
890,7,7.0,106.16,103.89,True,100,Girls,Backstroke,10.0,0.9419743782969103,0.9625565501973241,0.02058217190041378,1,0,1,0,0,0,1
891,8,8.0,118.09,113.97,True,100,Girls,Backstroke,9.0,0.846811753747142,0.8774238834781083,0.030612129730966275,1,0,1,0,0,0,1
892,9,,134.53,138.04,False,100,Girls,Backstroke,0.0,0.7433286255853713,0.7244277021153289,-0.018900923470042352,1,0,1,0,0,0,0
893,1,1.0,87.97,79.27,True,100,Girls,Backstroke,20.0,1.1367511651699442,1.2615112905260504,0.12476012535610614,1,0,1,0,0,0,1
894,2,2.0,70.48,82.71000000000001,True,100,Girls,Backstroke,18.0,1.4188422247446084,1.2090436464756376,-0.20979857826897086,1,0,1,0,0,0,1
895,3,3.0,101.16,88.7,True,100,Girls,Backstroke,16.0,0.988533017002768,1.1273957158962795,0.13886269889351155,1,0,1,0,0,0,1
896,4,4.0,101.31,90.93,True,100,Girls,Backstroke,14.0,0.9870693909781857,1.0997470581766193,0.11267766719843364,1,0,1,0,0,0,1
897,5,5.0,92.35,93.27000000000001,True,100,Girls,Backstroke,12.0,1.0828370330265296,1.0721561059290232,-0.010680927097506343,1,0,1,0,0,0,1
898,6,5.0,102.81,96.41,True,100,Girls,Backstroke,12.0,0.9726680284019064,1.0372368011617052,0.06456877275979889,1,0,1,0,0,0,1
899,7,7.0,123.0,111.92,True,100,Girls,Backstroke,10.0,0.8130081300813008,0.8934953538241601,0.08048722374285933,1,0,1,0,0,0,1
900,8,8.0,142.22,120.76,True,100,Girls,Backstroke,9.0,0.703135986499789,0.8280887711162637,0.12495278461647463,1,0,1,0,0,0,1
901,1,1.0,89.37,72.36,True,100,Boys,Backstroke,20.0,1.1189437171310284,1.3819789939192924,0.263035276788264,0,0,1,0,0,0,1
902,2,2.0,77.99,76.3,True,100,Boys,Backstroke,18.0,1.2822156686754713,1.3106159895150722,0.028400320839600868,0,0,1,0,0,0,1
903,3,3.0,79.34,80.22,True,100,Boys,Backstroke,16.0,1.2603982858583311,1.2465719272001994,-0.013826358658131754,0,0,1,0,0,0,1
904,4,4.0,101.31,100.62,True,100,Boys,Backstroke,14.0,0.9870693909781857,0.9938382031405287,0.006768812162343041,0,0,1,0,0,0,1
905,5,5.0,116.0,102.4,True,100,Boys,Backstroke,12.0,0.8620689655172413,0.9765625,0.11449353448275867,0,0,1,0,0,0,1
906,6,6.0,122.99,118.41,True,100,Boys,Backstroke,11.0,0.8130742336775348,0.8445232666159953,0.031449032938460464,0,0,1,0,0,0,1
907,1,1.0,65.31,66.66,True,100,Boys,Backstroke,20.0,1.5311590874291838,1.5001500150015001,-0.031009072427683693,0,0,1,0,0,0,1
908,2,2.0,79.78,79.24,True,100,Boys,Backstroke,18.0,1.25344697919278,1.2619888944977284,0.008541915304948411,0,0,1,0,0,0,1
909,3,3.0,85.38,80.02,True,100,Boys,Backstroke,16.0,1.171234481143125,1.2496875781054737,0.0784530969623487,0,0,1,0,0,0,1
910,4,4.0,90.16,84.91,True,100,Boys,Backstroke,14.0,1.109139307897072,1.1777175833235192,0.06857827542644723,0,0,1,0,0,0,1
911,5,5.0,93.68,86.96000000000001,True,100,Boys,Backstroke,12.0,1.067463706233988,1.1499540018399264,0.08249029560593835,0,0,1,0,0,0,1
912,6,7.0,96.12,94.55,True,100,Boys,Backstroke,10.0,1.0403662089055348,1.0576414595452142,0.017275250639679385,0,0,1,0,0,0,1
913,7,6.0,104.87,95.75999999999999,True,100,Boys,Backstroke,11.0,0.9535615523982073,1.0442773600668338,0.09071580766862652,0,0,1,0,0,0,1
914,8,,102.69,99.52000000000001,True,100,Boys,Backstroke,0.0,0.9738046547862499,1.0048231511254018,0.03101849633915188,0,0,1,0,0,0,1
915,9,,105.62,106.71000000000001,False,100,Boys,Backstroke,0.0,0.946790380609733,0.9371192952862899,-0.009671085323443074,0,0,1,0,0,0,0
916,11,,131.27,125.23,False,100,Boys,Backstroke,0.0,0.7617886798202178,0.7985307035055498,0.03674202368533197,0,0,1,0,0,0,0
917,12,,183.61,187.54,False,100,Boys,Backstroke,0.0,0.544632645280758,0.5332195798229711,-0.011413065457786975,0,0,1,0,0,0,0
918,1,1.0,62.92,67.64,True,100,Boys,Backstroke,20.0,1.589319771137953,1.478415138971023,-0.11090463216693003,0,0,1,0,0,0,1
919,2,2.0,73.2,75.19,True,100,Boys,Backstroke,18.0,1.366120218579235,1.3299640909695438,-0.03615612760969111,0,0,1,0,0,0,1
920,3,3.0,88.91,80.98,True,100,Boys,Backstroke,16.0,1.124732875941964,1.2348728081007656,0.11013993215880169,0,0,1,0,0,0,1
921,4,6.0,95.47,92.59,True,100,Boys,Backstroke,11.0,1.0474494605635278,1.0800302408467437,0.03258078028321587,0,0,1,0,0,0,1
922,5,4.0,95.78,95.86,True,100,Boys,Backstroke,14.0,1.044059302568386,1.0431879824744419,-0.0008713200939440835,0,0,1,0,0,0,1
923,6,5.0,102.28,100.87,True,100,Boys,Backstroke,12.0,0.9777082518576456,0.9913750371765638,0.013666785318918184,0,0,1,0,0,0,1
924,7,8.0,104.44,101.4,True,100,Boys,Backstroke,9.0,0.9574875526618154,0.9861932938856015,0.028705741223786108,0,0,1,0,0,0,1
925,8,7.0,107.56,107.61,True,100,Boys,Backstroke,10.0,0.9297136481963555,0.9292816652727441,-0.0004319829236113515,0,0,1,0,0,0,1
926,9,,125.93,112.4,False,100,Boys,Backstroke,0.0,0.7940919558484872,0.889679715302491,0.09558775945400377,0,0,1,0,0,0,0
927,10,,129.96,112.94,False,100,Boys,Backstroke,0.0,0.7694675284702985,0.8854258898530193,0.11595836138272075,0,0,1,0,0,0,0
928,1,1.0,41.78,37.82,True,50,Girls,Breaststroke,20.0,1.1967448539971277,1.3220518244315178,0.1253069704343901,1,0,0,1,0,0,1
929,2,3.0,37.94,38.71,True,50,Girls,Breaststroke,16.0,1.3178703215603584,1.2916559028674761,-0.026214418692882324,1,0,0,1,0,0,1
930,3,2.0,41.2,39.62,True,50,Girls,Breaststroke,18.0,1.2135922330097086,1.2619888944977284,0.0483966614880198,1,0,0,1,0,0,1
931,4,4.0,46.17,42.0,True,50,Girls,Breaststroke,14.0,1.0829542993285683,1.1904761904761905,0.10752189114762212,1,0,0,1,0,0,1
932,5,5.0,44.12,42.83,True,50,Girls,Breaststroke,12.0,1.1332728921124207,1.167406023815083,0.0341331317026623,1,0,0,1,0,0,1
933,6,8.0,45.34,45.08,True,50,Girls,Breaststroke,9.0,1.102779003087781,1.109139307897072,0.00636030480929084,1,0,0,1,0,0,1
934,7,7.0,49.5,45.61,True,50,Girls,Breaststroke,10.0,1.0101010101010102,1.0962508221881166,0.08614981208710648,1,0,0,1,0,0,1
935,8,6.0,46.69,47.44,True,50,Girls,Breaststroke,11.0,1.0708931248661384,1.0539629005059021,-0.01693022436023628,1,0,0,1,0,0,1
936,9,11.0,47.5,47.77,True,50,Girls,Breaststroke,6.0,1.0526315789473684,1.0466820180029306,-0.005949560944437771,1,0,0,1,0,0,1
937,10,9.0,49.37,47.93,True,50,Girls,Breaststroke,8.0,1.01276078590237,1.0431879824744419,0.030427196572071935,1,0,0,1,0,0,1
938,11,10.0,50.97,48.57,True,50,Girls,Breaststroke,7.0,0.9809691975671964,1.0294420424130122,0.04847284484581582,1,0,0,1,0,0,1
939,12,13.0,52.13,48.95,True,50,Girls,Breaststroke,4.0,0.9591406100134279,1.0214504596527068,0.06230984963927888,1,0,0,1,0,0,1
940,13,12.0,48.75,50.24,True,50,Girls,Breaststroke,5.0,1.0256410256410255,0.9952229299363057,-0.030418095704719872,1,0,0,1,0,0,1
941,14,15.0,51.25,51.36,True,50,Girls,Breaststroke,2.0,0.975609756097561,0.9735202492211839,-0.0020895068763771008,1,0,0,1,0,0,1
942,15,16.0,54.34,52.29,True,50,Girls,Breaststroke,1.0,0.9201324990798675,0.9562057754828839,0.036073276403016385,1,0,0,1,0,0,1
943,16,14.0,51.2,52.66,True,50,Girls,Breaststroke,3.0,0.9765625,0.94948727687049,-0.02707522312951005,1,0,0,1,0,0,1
944,17,,56.95,53.53,False,50,Girls,Breaststroke,0.0,0.8779631255487269,0.9340556697179152,0.056092544169188296,1,0,0,1,0,0,0
945,18,,58.95,54.66,False,50,Girls,Breaststroke,0.0,0.8481764206955046,0.9147457006952068,0.06656927999970219,1,0,0,1,0,0,0
946,19,,57.33,54.93,False,50,Girls,Breaststroke,0.0,0.8721437292865865,0.9102494083378846,0.038105679051298136,1,0,0,1,0,0,0
947,20,,60.66,55.44,False,50,Girls,Breaststroke,0.0,0.8242664029014178,0.9018759018759019,0.0776094989744841,1,0,0,1,0,0,0
948,21,,55.78,56.28,False,50,Girls,Breaststroke,0.0,0.8963786303334529,0.8884150675195451,-0.007963562813907754,1,0,0,1,0,0,0
949,22,,58.34,57.75,False,50,Girls,Breaststroke,0.0,0.8570449091532396,0.8658008658008658,0.008755956647626184,1,0,0,1,0,0,0
950,23,,56.91,58.3,False,50,Girls,Breaststroke,0.0,0.8785802143735724,0.8576329331046313,-0.020947281268941076,1,0,0,1,0,0,0
951,24,,64.78,59.94,False,50,Girls,Breaststroke,0.0,0.7718431614695893,0.8341675008341676,0.06232433936457826,1,0,0,1,0,0,0
952,25,,69.74,69.53,False,50,Girls,Breaststroke,0.0,0.7169486664754804,0.7191140514885661,0.002165385013085719,1,0,0,1,0,0,0
953,1,1.0,40.28,37.8,True,50,Girls,Breaststroke,20.0,1.2413108242303872,1.3227513227513228,0.0814404985209356,1,0,0,1,0,0,1
954,2,2.0,37.06,38.04,True,50,Girls,Breaststroke,18.0,1.3491635186184565,1.3144058885383807,-0.03475763008007582,1,0,0,1,0,0,1
955,3,4.0,42.43,40.07,True,50,Girls,Breaststroke,14.0,1.1784115012962526,1.2478163214374844,0.06940482014123184,1,0,0,1,0,0,1
956,4,3.0,42.3,40.7,True,50,Girls,Breaststroke,16.0,1.182033096926714,1.2285012285012284,0.04646813157451435,1,0,0,1,0,0,1
957,5,5.0,40.72,40.89,True,50,Girls,Breaststroke,12.0,1.2278978388998036,1.2227928588897041,-0.0051049800100995135,1,0,0,1,0,0,1
958,6,6.0,45.2,42.3,True,50,Girls,Breaststroke,11.0,1.1061946902654867,1.182033096926714,0.07583840666122743,1,0,0,1,0,0,1
959,7,7.0,43.22,43.11,True,50,Girls,Breaststroke,10.0,1.1568718186024989,1.1598237067965669,0.0029518881940679975,1,0,0,1,0,0,1
960,8,9.0,43.86,43.4,True,50,Girls,Breaststroke,8.0,1.1399908800729595,1.1520737327188941,0.012082852645934672,1,0,0,1,0,0,1
961,9,8.0,47.25,43.76,True,50,Girls,Breaststroke,9.0,1.0582010582010581,1.1425959780621573,0.08439491986109915,1,0,0,1,0,0,1
962,10,11.0,45.75,45.23,True,50,Girls,Breaststroke,6.0,1.092896174863388,1.105460977227504,0.012564802364115835,1,0,0,1,0,0,1
963,11,12.0,58.09,45.89,True,50,Girls,Breaststroke,5.0,0.8607333448097779,1.0895619960775769,0.22882865126779894,1,0,0,1,0,0,1
964,12,13.0,49.59,46.08,True,50,Girls,Breaststroke,4.0,1.008267795926598,1.0850694444444444,0.07680164851784643,1,0,0,1,0,0,1
965,13,14.0,45.09,46.35,True,50,Girls,Breaststroke,3.0,1.1088933244621866,1.0787486515641855,-0.030144672898001046,1,0,0,1,0,0,1
966,14,15.0,49.27,46.48,True,50,Girls,Breaststroke,2.0,1.0148163182463974,1.0757314974182446,0.06091517917184719,1,0,0,1,0,0,1
967,15,10.0,47.66,46.77,True,50,Girls,Breaststroke,7.0,1.0490977759127151,1.0690613641223006,0.019963588209585437,1,0,0,1,0,0,1
968,16,16.0,50.9,50.17,True,50,Girls,Breaststroke,1.0,0.9823182711198428,0.9966115208291807,0.014293249709337874,1,0,0,1,0,0,1
969,17,,52.45,52.04,False,50,Girls,Breaststroke,0.0,0.9532888465204956,0.9607993850883936,0.007510538567897962,1,0,0,1,0,0,0
970,18,,55.8,52.08,False,50,Girls,Breaststroke,0.0,0.8960573476702509,0.9600614439324117,0.06400409626216075,1,0,0,1,0,0,0
971,19,,55.13,53.46,False,50,Girls,Breaststroke,0.0,0.9069472156720478,0.9352787130564908,0.02833149738444296,1,0,0,1,0,0,0
972,20,,57.15,55.07,False,50,Girls,Breaststroke,0.0,0.8748906386701663,0.9079353550027238,0.03304471633255757,1,0,0,1,0,0,0
973,21,,57.01,55.29,False,50,Girls,Breaststroke,0.0,0.8770391159445712,0.9043226623259178,0.02728354638134667,1,0,0,1,0,0,0
974,22,,55.78,55.6,False,50,Girls,Breaststroke,0.0,0.8963786303334529,0.8992805755395683,0.0029019452061154194,1,0,0,1,0,0,0
975,23,,58.03,56.08,False,50,Girls,Breaststroke,0.0,0.8616232982939859,0.891583452211127,0.02996015391714113,1,0,0,1,0,0,0
976,24,,56.97,56.22,False,50,Girls,Breaststroke,0.0,0.8776549060909251,0.8893632159373889,0.01170830984646376,1,0,0,1,0,0,0
977,25,,57.41,58.66,False,50,Girls,Breaststroke,0.0,0.870928409684724,0.8523695874531197,-0.01855882223160421,1,0,0,1,0,0,0
978,26,,53.74,58.92,False,50,Girls,Breaststroke,0.0,0.9304056568663938,0.8486082824168364,-0.08179737444955737,1,0,0,1,0,0,0
979,27,,68.64,64.12,False,50,Girls,Breaststroke,0.0,0.7284382284382285,0.7797878976918278,0.051349669253599295,1,0,0,1,0,0,0
980,28,,67.56,64.96,False,50,Girls,Breaststroke,0.0,0.7400828892835998,0.769704433497537,0.029621544213937256,1,0,0,1,0,0,0
981,29,,69.28999999999999,65.7,False,50,Girls,Breaststroke,0.0,0.7216048491845866,0.76103500761035,0.03943015842576347,1,0,0,1,0,0,0
982,30,,64.9,66.7,False,50,Girls,Breaststroke,0.0,0.7704160246533127,0.7496251874062968,-0.020790837247015914,1,0,0,1,0,0,0
983,31,,94.12,92.97999999999999,False,50,Girls,Breaststroke,0.0,0.531236719082023,0.5377500537750054,0.006513334692982431,1,0,0,1,0,0,0
984,1,1.0,38.21,34.53,True,50,Girls,Breaststroke,20.0,1.3085579691180318,1.4480162177816391,0.13945824866360734,1,0,0,1,0,0,1
985,2,2.0,36.01,37.2,True,50,Girls,Breaststroke,18.0,1.3885031935573453,1.3440860215053763,-0.044417172051969045,1,0,0,1,0,0,1
986,3,3.0,41.2,41.1,True,50,Girls,Breaststroke,16.0,1.2135922330097086,1.2165450121654502,0.0029527791557415473,1,0,0,1,0,0,1
987,4,5.0,45.78,42.55,True,50,Girls,Breaststroke,12.0,1.09217999126256,1.175088131609871,0.08290814034731087,1,0,0,1,0,0,1
988,5,4.0,42.19,42.79,True,50,Girls,Breaststroke,14.0,1.1851149561507466,1.1684973124561813,-0.01661764369456531,1,0,0,1,0,0,1
989,6,6.0,45.0,43.8,True,50,Girls,Breaststroke,11.0,1.1111111111111112,1.1415525114155252,0.030441400304414,1,0,0,1,0,0,1
990,7,7.0,48.84,47.44,True,50,Girls,Breaststroke,10.0,1.0237510237510237,1.0539629005059021,0.030211876754878464,1,0,0,1,0,0,1
991,8,8.0,51.13,48.4,True,50,Girls,Breaststroke,9.0,0.9778994719342851,1.0330578512396695,0.055158379305384475,1,0,0,1,0,0,1
992,9,,50.34,52.37,True,50,Girls,Breaststroke,0.0,0.9932459276916964,0.9547450830628222,-0.038500844628874153,1,0,0,1,0,0,1
993,10,9.0,56.33,52.86,True,50,Girls,Breaststroke,8.0,0.8876264867743654,0.9458948164964056,0.05826832972204021,1,0,0,1,0,0,1
994,11,10.0,52.63,53.52,True,50,Girls,Breaststroke,7.0,0.9500285008550257,0.9342301943198804,-0.015798306535145246,1,0,0,1,0,0,1
995,12,11.0,54.64,54.74,True,50,Girls,Breaststroke,6.0,0.9150805270863835,0.9134088417975885,-0.0016716852887950218,1,0,0,1,0,0,1
996,13,12.0,54.57,54.98,True,50,Girls,Breaststroke,5.0,0.916254352208173,0.9094216078574028,-0.006832744350770192,1,0,0,1,0,0,1
997,14,14.0,56.76,56.34,True,50,Girls,Breaststroke,3.0,0.8809020436927414,0.8874689385871494,0.006566894894407982,1,0,0,1,0,0,1
998,15,13.0,58.03,57.05,True,50,Girls,Breaststroke,4.0,0.8616232982939859,0.8764241893076249,0.014800891013639017,1,0,0,1,0,0,1
999,16,15.0,90.9,69.81,True,50,Girls,Breaststroke,2.0,0.55005500550055,0.7162297665090961,0.1661747610085461,1,0,0,1,0,0,1
1000,1,1.0,35.22,34.5,True,50,Boys,Breaststroke,20.0,1.4196479273140261,1.4492753623188406,0.029627435004814462,0,0,0,1,0,0,1
1001,2,2.0,39.34,35.21,True,50,Boys,Breaststroke,18.0,1.2709710218607015,1.4200511218403862,0.14908009997968463,0,0,0,1,0,0,1
1002,3,3.0,44.38,40.25,True,50,Boys,Breaststroke,16.0,1.1266336187471833,1.2422360248447204,0.11560240609753714,0,0,0,1,0,0,1
1003,4,5.0,44.94,42.73,True,50,Boys,Breaststroke,12.0,1.1125945705384959,1.1701380762930027,0.05754350575450684,0,0,0,1,0,0,1
1004,5,4.0,44.13,42.86,True,50,Boys,Breaststroke,14.0,1.1330160888284613,1.1665888940737283,0.03357280524526707,0,0,0,1,0,0,1
1005,6,8.0,43.62,43.1,True,50,Boys,Breaststroke,9.0,1.1462631820265934,1.160092807424594,0.013829625398000589,0,0,0,1,0,0,1
1006,7,,45.34,43.43,True,50,Boys,Breaststroke,0.0,1.102779003087781,1.1512779184895234,0.04849891540174234,0,0,0,1,0,0,1
1007,8,7.0,47.72,44.71,True,50,Boys,Breaststroke,10.0,1.0477787091366304,1.1183180496533214,0.07053934051669097,0,0,0,1,0,0,1
1008,9,,45.87,45.93,True,50,Boys,Breaststroke,0.0,1.090037061260083,1.088613106901807,-0.001423954358275914,0,0,0,1,0,0,1
1009,10,10.0,50.19,46.6,True,50,Boys,Breaststroke,7.0,0.9962143853357243,1.0729613733905579,0.0767469880548336,0,0,0,1,0,0,1
1010,11,9.0,49.62,47.05,True,50,Boys,Breaststroke,8.0,1.0076582023377672,1.0626992561105209,0.0550410537727537,0,0,0,1,0,0,1
1011,12,14.0,52.93,49.95,True,50,Boys,Breaststroke,3.0,0.9446438692612885,1.0010010010010009,0.05635713173971235,0,0,0,1,0,0,1
1012,13,11.0,51.41,50.66,True,50,Boys,Breaststroke,6.0,0.9725734292939118,0.9869719699960522,0.014398540702140417,0,0,0,1,0,0,1
1013,14,6.0,57.6,50.75,True,50,Boys,Breaststroke,11.0,0.8680555555555556,0.9852216748768473,0.11716611932129173,0,0,0,1,0,0,1
1014,15,12.0,56.08,52.08,True,50,Boys,Breaststroke,5.0,0.891583452211127,0.9600614439324117,0.06847799172128466,0,0,0,1,0,0,1
1015,16,,51.46,53.13,True,50,Boys,Breaststroke,0.0,0.9716284492809949,0.9410878976096367,-0.030540551671358163,0,0,0,1,0,0,1
1016,17,15.0,71.72,53.25,False,50,Boys,Breaststroke,2.0,0.6971556051310652,0.9389671361502347,0.24181153101916952,0,0,0,1,0,0,0
1017,18,13.0,59.31,53.27,False,50,Boys,Breaststroke,4.0,0.8430281571404484,0.9386146048432513,0.09558644770280289,0,0,0,1,0,0,0
1018,19,,73.34,55.76,False,50,Boys,Breaststroke,0.0,0.6817562039814562,0.896700143472023,0.21494393949056678,0,0,0,1,0,0,0
1019,20,,61.93,57.02,False,50,Boys,Breaststroke,0.0,0.8073631519457451,0.876885303402315,0.06952215145656981,0,0,0,1,0,0,0
1020,21,,63.91,58.84,False,50,Boys,Breaststroke,0.0,0.7823501799405415,0.849762066621346,0.06741188668080456,0,0,0,1,0,0,0
1021,1,1.0,34.38,31.45,True,50,Boys,Breaststroke,20.0,1.4543339150668992,1.589825119236884,0.13549120416998472,0,0,0,1,0,0,1
1022,2,2.0,34.92,34.13,True,50,Boys,Breaststroke,18.0,1.43184421534937,1.4649868151186638,0.03314259976929379,0,0,0,1,0,0,1
1023,3,3.0,33.21,35.59,True,50,Boys,Breaststroke,16.0,1.505570611261668,1.4048890137679122,-0.10068159749375583,0,0,0,1,0,0,1
1024,4,4.0,35.66,36.38,True,50,Boys,Breaststroke,14.0,1.4021312394840157,1.3743815283122593,-0.027749711171756397,0,0,0,1,0,0,1
1025,5,5.0,40.43,37.39,True,50,Boys,Breaststroke,12.0,1.2367054167697256,1.337255950788981,0.1005505340192554,0,0,0,1,0,0,1
1026,6,8.0,42.19,39.15,True,50,Boys,Breaststroke,9.0,1.1851149561507466,1.277139208173691,0.0920242520229444,0,0,0,1,0,0,1
1027,7,6.0,41.15,39.54,True,50,Boys,Breaststroke,11.0,1.2150668286755772,1.2645422357106728,0.049475407035095564,0,0,0,1,0,0,1
1028,8,7.0,,40.07,True,50,Boys,Breaststroke,10.0,,1.2478163214374844,,0,0,0,1,0,0,1
1029,9,9.0,40.82,40.76,True,50,Boys,Breaststroke,8.0,1.224889759921607,1.2266928361138372,0.0018030761922300798,0,0,0,1,0,0,1
1030,10,14.0,44.7,41.88,True,50,Boys,Breaststroke,3.0,1.1185682326621924,1.1938872970391594,0.075319064376967,0,0,0,1,0,0,1
1031,11,10.0,44.0,42.01,True,50,Boys,Breaststroke,7.0,1.1363636363636365,1.19019281123542,0.053829174871783625,0,0,0,1,0,0,1
1032,12,12.0,50.53,43.25,True,50,Boys,Breaststroke,5.0,0.9895111814763506,1.1560693641618498,0.16655818268549916,0,0,0,1,0,0,1
1033,13,15.0,44.28,43.36,True,50,Boys,Breaststroke,2.0,1.1291779584462511,1.1531365313653137,0.02395857291906256,0,0,0,1,0,0,1
1034,14,,42.56,44.16,True,50,Boys,Breaststroke,0.0,1.1748120300751879,1.1322463768115942,-0.04256565326359363,0,0,0,1,0,0,1
1035,15,11.0,43.62,44.53,True,50,Boys,Breaststroke,6.0,1.1462631820265934,1.1228385358185493,-0.023424646208044075,0,0,0,1,0,0,1
1036,16,13.0,45.7,44.6,True,50,Boys,Breaststroke,4.0,1.0940919037199124,1.1210762331838564,0.026984329463944023,0,0,0,1,0,0,1
1037,17,,46.9,44.88,False,50,Boys,Breaststroke,0.0,1.0660980810234542,1.1140819964349375,0.04798391541148339,0,0,0,1,0,0,0
1038,18,,46.5,45.98,False,50,Boys,Breaststroke,0.0,1.075268817204301,1.087429317094389,0.012160499890087939,0,0,0,1,0,0,0
1039,19,,49.38,46.04,False,50,Boys,Breaststroke,0.0,1.012555690562981,1.0860121633362294,0.07345647277324852,0,0,0,1,0,0,0
1040,20,,48.13,46.33,False,50,Boys,Breaststroke,0.0,1.0388531061707873,1.0792143319663285,0.040361225795541245,0,0,0,1,0,0,0
1041,21,,51.0,46.76,False,50,Boys,Breaststroke,0.0,0.9803921568627451,1.0692899914456802,0.0888978345829351,0,0,0,1,0,0,0
1042,22,,47.34,46.8,False,50,Boys,Breaststroke,0.0,1.0561892691170256,1.0683760683760684,0.012186799259042758,0,0,0,1,0,0,0
1043,23,,45.07,46.83,False,50,Boys,Breaststroke,0.0,1.1093854004881296,1.067691650651292,-0.04169374983683771,0,0,0,1,0,0,0
1044,24,,53.96,46.86,False,50,Boys,Breaststroke,0.0,0.9266123054114158,1.0670081092616304,0.14039580385021455,0,0,0,1,0,0,0
1045,25,,50.16,48.37,False,50,Boys,Breaststroke,0.0,0.9968102073365231,1.0336985734959687,0.036888366159445574,0,0,0,1,0,0,0
1046,26,,53.48,49.2,False,50,Boys,Breaststroke,0.0,0.9349289454001496,1.0162601626016259,0.08133121720147629,0,0,0,1,0,0,0
1047,27,,51.59,50.7,False,50,Boys,Breaststroke,0.0,0.9691800736576855,0.9861932938856015,0.01701322022791596,0,0,0,1,0,0,0
1048,28,,53.47,50.95,False,50,Boys,Breaststroke,0.0,0.9351037965214138,0.9813542688910696,0.04625047236965574,0,0,0,1,0,0,0
1049,29,,52.18,52.94,False,50,Boys,Breaststroke,0.0,0.9582215408202377,0.9444654325651681,-0.013756108255069566,0,0,0,1,0,0,0
1050,1,2.0,31.81,31.92,True,50,Boys,Breaststroke,18.0,1.5718327569946557,1.5664160401002505,-0.00541671689440526,0,0,0,1,0,0,1
1051,2,1.0,33.14,33.23,True,50,Boys,Breaststroke,20.0,1.508750754375377,1.504664459825459,-0.004086294549918046,0,0,0,1,0,0,1
1052,3,3.0,36.81,35.93,True,50,Boys,Breaststroke,16.0,1.3583265417006247,1.3915947676036737,0.03326822590304901,0,0,0,1,0,0,1
1053,4,4.0,36.83,36.22,True,50,Boys,Breaststroke,14.0,1.357588922074396,1.380452788514633,0.02286386644023697,0,0,0,1,0,0,1
1054,5,6.0,39.53,37.75,True,50,Boys,Breaststroke,11.0,1.2648621300278269,1.3245033112582782,0.05964118123045137,0,0,0,1,0,0,1
1055,6,5.0,39.57,39.43,True,50,Boys,Breaststroke,12.0,1.2635835228708618,1.26806999746386,0.004486474592998224,0,0,0,1,0,0,1
1056,7,8.0,39.68,39.79,True,50,Boys,Breaststroke,9.0,1.2600806451612903,1.2565971349585323,-0.0034835102027579445,0,0,0,1,0,0,1
1057,8,11.0,45.22,41.08,True,50,Boys,Breaststroke,6.0,1.105705440070765,1.2171372930866602,0.11143185301589509,0,0,0,1,0,0,1
1058,9,7.0,46.83,41.16,True,50,Boys,Breaststroke,10.0,1.067691650651292,1.2147716229348884,0.14707997228359648,0,0,0,1,0,0,1
1059,10,9.0,45.47,41.41,True,50,Boys,Breaststroke,8.0,1.0996261271167804,1.2074378169524271,0.1078116898356467,0,0,0,1,0,0,1
