qualified,points,normed_divsTimePctOfMean,normed_divsSpeed,clipped_divsRank
FALSE,0,2.559259179,-2.04934308,14
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,18,-1.340272576,1.586785083,1
TRUE,14,-1.302605321,1.526193873,2
TRUE,12,-0.854869799,0.866521982,3
TRUE,20,-0.81137771,0.807854062,4
TRUE,10,-0.587315788,0.518995541,5
TRUE,11,-0.487905299,0.39758766,6
TRUE,9,-0.464994288,0.370162251,7
TRUE,16,-0.334129699,0.217339131,8
FALSE,0,-0.004444132,-0.140897831,9
FALSE,0,0.399022657,-0.533567979,10
FALSE,0,0.568331146,-0.685231528,11
FALSE,0,0.572991012,-0.689304915,12
FALSE,0,0.884037112,-0.949777206,13
FALSE,0,1.645148668,-1.504543416,14
FALSE,0,2.332090679,-1.924332592,15
FALSE,0,,,
TRUE,0,-1.560062954,1.958297276,1
TRUE,20,-1.205524765,1.373911269,2
TRUE,18,-1.100289443,1.214878212,3
TRUE,16,-0.84632671,0.854928271,4
TRUE,14,-0.748857832,0.725039533,5
TRUE,12,-0.354710777,0.240951135,6
TRUE,11,-0.188120543,0.054160539,7
TRUE,10,-0.138026977,-0.00013209,8
FALSE,0,0.136516835,-0.28341017,9
FALSE,0,0.210686379,-0.356037261,10
FALSE,0,0.368733523,-0.505661544,11
FALSE,0,0.655703646,-0.76074028,12
FALSE,0,0.711233723,-0.807795928,13
FALSE,0,0.959759946,-1.009956028,14
FALSE,0,1.127126823,-1.138797585,15
FALSE,0,1.574085701,-1.457103862,16
TRUE,20,-1.028642058,1.172377793,1
TRUE,0,-0.982421674,1.102080149,2
TRUE,18,-0.473997454,0.402558617,3
TRUE,16,-0.46551665,0.391925865,4
TRUE,14,-0.276394714,0.162607684,5
TRUE,12,1.470226938,-1.426909058,6
FALSE,0,,,
TRUE,20,-1.120234744,1.315397265,1
TRUE,18,-0.673296356,0.661672954,2
TRUE,16,-0.298868845,0.189100407,3
TRUE,14,0.028914242,-0.178622075,4
TRUE,12,0.077678867,-0.230093138,5
TRUE,11,0.741301806,-0.859572335,6
TRUE,10,1.965081871,-1.754961808,7
FALSE,0,,,
TRUE,20,-0.956555221,1.063271068,1
TRUE,18,0.227789104,-0.383699505,2
TRUE,16,1.764934889,-1.627133881,3
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-0.42800145,0.326339821,1
TRUE,16,0.312598796,-0.438019268,2
TRUE,18,0.464727014,-0.576165639,3
TRUE,14,1.418944429,-1.328355027,4
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.139451379,1.243593525,1
TRUE,18,-1.074774113,1.151052661,2
TRUE,0,-0.711306096,0.666595834,3
TRUE,16,-0.411604397,0.307546983,4
TRUE,14,1.011295462,-1.02902992,5
TRUE,11,1.662622862,-1.493775564,6
TRUE,12,1.699971706,-1.518307564,7
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.227813279,1.373394303,1
TRUE,18,-1.120776958,1.216663705,2
TRUE,14,-0.921734948,0.939969671,3
TRUE,16,-0.882564209,0.887649408,4
TRUE,0,-0.433467135,0.332625064,5
TRUE,11,0.461083225,-0.572922893,6
TRUE,10,0.560831966,-0.660559658,7
TRUE,0,0.759418502,-0.828295442,8
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.27860905,1.440747097,1
TRUE,16,-0.9392467,0.972135229,2
TRUE,18,-0.895151921,0.914495743,3
TRUE,14,-0.727703393,0.701908648,4
TRUE,12,-0.686399423,0.650950862,5
TRUE,11,-0.606582292,0.554074123,6
TRUE,9,-0.016047151,-0.103101843,7
TRUE,10,0.111213731,-0.23231495,8
FALSE,0,0.151959539,-0.272841567,9
FALSE,0,0.601279755,-0.694519282,10
FALSE,0,0.601837917,-0.695015965,11
FALSE,0,0.732447768,-0.80950993,12
FALSE,0,0.934502325,-0.980097327,13
FALSE,0,1.556294525,-1.460177703,14
FALSE,0,1.832584596,-1.654173738,15
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.782629118,2.229924548,1
TRUE,18,-1.343913976,1.536340647,2
TRUE,16,-0.794682805,0.785770951,3
TRUE,12,-0.748355379,0.727602823,4
TRUE,14,-0.678026997,0.640690895,5
TRUE,11,-0.650677071,0.607336136,6
TRUE,0,-0.497182587,0.424604974,7
TRUE,10,-0.390573691,0.301982404,8
FALSE,0,-0.273359722,0.171026737,9
FALSE,0,0.01576807,-0.135785918,10
FALSE,0,0.065444466,-0.186308442,11
FALSE,0,0.239032773,-0.358115887,12
FALSE,0,0.378015051,-0.490589413,13
FALSE,0,0.71067946,-0.790663845,14
FALSE,0,1.933611874,-1.722437012,15
FALSE,0,2.436515619,-2.042732408,16
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.625227502,1.970237883,1
TRUE,18,-1.012924052,1.070049014,2
TRUE,16,-0.637281188,0.591088539,3
TRUE,14,-0.585930307,0.529344119,4
TRUE,11,-0.521183543,0.452688055,5
TRUE,12,-0.41569097,0.330565398,6
TRUE,10,-0.227032296,0.120345838,7
TRUE,9,-0.156145752,0.043944952,8
FALSE,0,0.232892994,-0.352161489,9
FALSE,0,0.59960527,-0.693028851,10
FALSE,0,0.91050137,-0.960235446,11
FALSE,0,1.319075777,-1.28451639,12
FALSE,0,2.127294004,-1.849528208,13
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.58648845,1.894603676,1
TRUE,10,-1.516843316,1.775738984,2
TRUE,18,-1.245301384,1.343957356,3
TRUE,16,-0.9474573,0.921313676,4
TRUE,14,-0.865957675,0.813829852,5
TRUE,11,-0.795201182,0.723124263,6
TRUE,12,-0.782235333,0.70675784,7
TRUE,9,-0.032809236,-0.123013845,8
FALSE,0,0.214282808,-0.354349811,9
FALSE,0,0.242807677,-0.379920183,10
FALSE,0,0.535835874,-0.630130229,11
FALSE,0,0.638821764,-0.713004229,12
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.782828455,2.249702593,1
TRUE,0,-1.121570135,1.162407802,2
TRUE,18,-1.001543414,0.994490424,3
TRUE,16,-0.992652546,0.982357744,4
TRUE,14,-0.885591675,0.839424446,5
TRUE,12,-0.860771335,0.807100217,6
TRUE,11,-0.647020046,0.540602209,7
TRUE,10,-0.336580566,0.187929861,8
FALSE,0,-0.219147015,0.064002728,9
FALSE,0,-0.134683768,-0.022182939,10
FALSE,0,0.079067521,-0.229998304,11
FALSE,0,0.280593867,-0.413448106,12
FALSE,0,0.316527792,-0.444973949,13
FALSE,0,0.892211507,-0.906720047,14
FALSE,0,0.977045207,-0.968535372,15
FALSE,0,1.012238227,-0.993754811,16
FALSE,0,1.09225604,-1.050194737,17
FALSE,0,1.116705928,-1.067195344,18
FALSE,0,1.170792043,-1.10440415,19
FALSE,0,1.746105304,-1.468996934,20
FALSE,0,,,
TRUE,20,-1.38570301,1.561178919,1
TRUE,0,-1.014509264,1.012257936,2
TRUE,18,-0.563668157,0.442122059,3
TRUE,16,-0.406596152,0.264191693,4
TRUE,14,-0.139870107,-0.016959624,5
TRUE,12,-0.101343012,-0.055550617,6
TRUE,11,0.013126916,-0.167404537,7
TRUE,10,0.81700958,-0.85068022,8
FALSE,0,0.981490641,-0.971734551,9
FALSE,0,0.984824717,-0.974131351,10
FALSE,0,1.046690341,-1.018207313,11
FALSE,0,1.30341416,-1.193383636,12
FALSE,0,1.740178059,-1.46550871,13
FALSE,0,2.164346561,-1.702710725,14
TRUE,20,-1.73732161,2.127322259,1
TRUE,18,-0.933935814,0.913793348,2
TRUE,14,-0.599155874,0.500068119,3
TRUE,16,-0.597864948,0.498558428,4
TRUE,11,0.091058811,-0.227084875,5
TRUE,12,0.155605072,-0.287767205,6
TRUE,9,0.293303763,-0.413561501,7
TRUE,10,0.56956176,-0.651869994,8
FALSE,0,0.763630852,-0.80894848,9
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.387480876,1.555066415,1
TRUE,16,-0.877995721,0.841438136,2
TRUE,14,-0.760951835,0.694344261,3
TRUE,12,-0.162823149,0.022951701,4
TRUE,10,0.310946407,-0.429329632,5
TRUE,11,0.801497991,-0.838669796,6
TRUE,9,1.00718541,-0.995111097,7
TRUE,8,1.022676513,-1.006562591,8
FALSE,0,1.265800763,-1.180565701,9
FALSE,0,1.913845224,-1.597246625,10
FALSE,0,,,
TRUE,20,-1.362953296,1.517678769,1
TRUE,18,-1.267855138,1.375821931,2
TRUE,16,-1.189969317,1.263186581,3
TRUE,14,-0.976106038,0.969247923,4
TRUE,0,-0.582373846,0.480490588,5
TRUE,12,-0.392607838,0.266186637,6
TRUE,11,-0.112477065,-0.028128028,7
TRUE,10,0.378504827,-0.488999086,8
FALSE,0,0.418953818,-0.52419446,9
FALSE,0,0.517924751,-0.608682931,10
FALSE,0,1.409954079,-1.278902865,11
FALSE,0,2.021422326,-1.66053023,12
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.688048893,2.052568745,1
TRUE,16,-1.207670179,1.307479026,2
TRUE,18,-1.175553169,1.261828969,3
TRUE,14,-1.005333014,1.027654252,4
TRUE,12,-0.878241415,0.86090028,5
TRUE,11,-0.868147498,0.847938531,6
TRUE,10,-0.836489302,0.807548161,7
TRUE,9,-0.737385384,0.683626049,8
FALSE,0,-0.447414661,0.341610059,9
FALSE,0,-0.302888114,0.181720615,10
FALSE,0,-0.209748784,0.082132071,11
FALSE,0,0.375239621,-0.488136617,12
FALSE,0,0.620246529,-0.701966111,13
FALSE,0,0.793219571,-0.845136709,14
FALSE,0,1.138248026,-1.113198318,15
FALSE,0,1.779670606,-1.557426535,16
FALSE,0,2.182050865,-1.805441941,17
FALSE,0,,,
TRUE,20,-1.196199818,1.291120334,1
TRUE,18,-0.998909612,1.01906499,2
TRUE,16,-0.814007394,0.779104373,3
TRUE,14,-0.746102858,0.694376395,4
TRUE,0,-0.655716414,0.584281263,5
TRUE,12,-0.405203733,0.294219748,6
TRUE,11,-0.223054402,0.096198635,7
TRUE,10,-0.079904298,-0.052418586,8
FALSE,0,-0.076692597,-0.055685435,9
FALSE,0,-0.040446257,-0.092353902,10
FALSE,0,0.039387455,-0.171840929,11
FALSE,0,0.622999416,-0.704293609,12
FALSE,0,0.720268076,-0.785506949,13
FALSE,0,0.80652519,-0.855896929,14
FALSE,0,1.041896995,-1.040570822,15
FALSE,0,1.158894676,-1.12854623,16
FALSE,0,1.408489728,-1.308331302,17
FALSE,0,1.885197926,-1.624571399,18
TRUE,20,-1.685296006,2.04793601,1
TRUE,18,-1.481123583,1.716548907,2
TRUE,16,-1.361831829,1.533466893,3
TRUE,14,-1.075990437,1.123305239,4
TRUE,11,-0.502472393,0.40430733,5
TRUE,12,-0.442826516,0.336430697,6
TRUE,9,-0.107891979,-0.023826934,7
TRUE,10,-0.079904298,-0.052418586,8
FALSE,0,0.062328176,-0.194363408,9
FALSE,0,0.158220393,-0.28700843,10
FALSE,0,0.351840085,-0.466998849,11
FALSE,0,0.394051013,-0.505036562,12
FALSE,0,0.580329673,-0.668034773,13
FALSE,0,0.632634519,-0.712427139,14
FALSE,0,0.986839263,-0.99831161,15
FALSE,0,1.761776843,-1.545886123,16
FALSE,0,1.830140194,-1.589732834,17
TRUE,18,-1.47810534,1.758632524,1
TRUE,20,-1.383189289,1.606122685,2
TRUE,16,-1.107549239,1.191700808,3
TRUE,14,-0.807940489,0.783976872,4
TRUE,12,-0.651664566,0.586895583,5
TRUE,11,-0.1919449,0.060603562,6
TRUE,10,2.033788579,-1.71906303,7
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.195754055,1.319936378,1
TRUE,14,-0.791641773,0.762949157,2
TRUE,18,-0.717338804,0.668498782,3
TRUE,16,-0.550996026,0.465102354,4
TRUE,12,-0.109013198,-0.026719103,5
TRUE,11,-0.044297708,-0.093387417,6
TRUE,10,0.213126129,-0.346520907,7
TRUE,0,0.231342341,-0.363738388,8
FALSE,9,0.437473161,-0.552587578,9
FALSE,0,0.496436163,-0.604663647,10
FALSE,0,0.610047801,-0.702690802,11
FALSE,0,0.641686485,-0.729461749,12
FALSE,0,1.826699011,-1.591905365,13
TRUE,20,-1.387024281,1.612182366,1
TRUE,18,-0.288299074,0.16482239,2
TRUE,16,0.195868665,-0.330127737,3
TRUE,14,0.346392101,-0.470472653,4
TRUE,12,0.715989454,-0.791455066,5
TRUE,11,0.83295671,-0.88662181,6
TRUE,10,2.122952143,-1.77200821,7
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.14186475,1.21488022,1
TRUE,18,-0.827280512,0.786178049,2
TRUE,16,0.15924045,-0.298349757,3
TRUE,14,0.402544271,-0.518660861,4
TRUE,12,0.8183467,-0.861590332,5
TRUE,11,1.415201386,-1.291431148,6
FALSE,0,,,
TRUE,20,-1.335747482,1.504752077,1
TRUE,18,-1.029716895,1.056467593,2
TRUE,16,-0.817301254,0.773345732,3
TRUE,14,-0.652405891,0.567570943,4
TRUE,12,-0.254185965,0.114920957,5
TRUE,11,0.1506868,-0.290314276,6
TRUE,9,0.278516347,-0.408309235,7
TRUE,10,0.465271038,-0.572989797,8
FALSE,0,0.914812863,-0.935706283,9
FALSE,0,1.134356546,-1.097467107,10
FALSE,0,1.970238228,-1.637254282,11
FALSE,0,,,
FALSE,0,,,
TRUE,18,-1.589505764,1.918228678,1
TRUE,20,-1.390871004,1.591127481,2
TRUE,16,-1.124282247,1.189613224,3
TRUE,10,-1.024014461,1.048583815,4
TRUE,14,-0.857218287,0.824943896,5
TRUE,0,-0.248958734,0.109358366,6
TRUE,12,-0.08738979,-0.05815379,7
TRUE,11,0.115521795,-0.257063562,8
FALSE,0,0.306553311,-0.433602737,9
FALSE,0,0.663905798,-0.738817277,10
FALSE,0,0.702397223,-0.769903826,11
FALSE,0,0.716653306,-0.78133404,12
FALSE,0,2.166496974,-1.749022719,13
FALSE,0,,,
FALSE,0,,,
TRUE,18,-1.476987043,1.647551461,1
TRUE,20,-1.47165043,1.640152746,2
TRUE,14,-1.377116143,1.510613644,3
TRUE,16,-1.089701418,1.133718554,4
TRUE,12,-1.037097662,1.067364361,5
TRUE,11,-0.893009113,0.889551432,6
TRUE,10,-0.758831417,0.728972961,7
TRUE,9,-0.700891048,0.661069962,8
FALSE,0,-0.447020747,0.373292677,9
FALSE,0,-0.429486162,0.353981799,10
FALSE,0,-0.326565769,0.242051607,11
FALSE,0,-0.191625699,0.098869655,12
FALSE,0,-0.14512093,0.050436063,13
FALSE,0,0.623351332,-0.688317579,14
FALSE,0,0.751430043,-0.801144038,15
FALSE,0,1.291190322,-1.248420633,16
FALSE,0,1.59080302,-1.478665891,17
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.454878218,1.616960039,1
TRUE,18,-1.138493308,1.195971346,2
TRUE,16,-1.026424437,1.053996479,3
TRUE,14,-0.902157593,0.900673078,4
TRUE,0,-0.628465587,0.577376148,5
TRUE,0,-0.356298327,0.274140748,6
TRUE,12,-0.334189502,0.250260707,7
TRUE,11,0.16897686,-0.265050951,8
FALSE,0,0.326788128,-0.416293338,9
FALSE,0,1.145577026,-1.132036881,10
FALSE,0,1.516090438,-1.422375554,11
FALSE,0,1.619010831,-1.499729573,12
FALSE,0,1.63044643,-1.508239713,13
FALSE,0,1.683812559,-1.547732806,14
FALSE,0,,,
TRUE,20,-1.491472135,1.667680655,1
TRUE,0,-0.989068146,1.007459201,2
TRUE,16,-0.667346624,0.622144441,3
TRUE,18,-0.633039826,0.582623647,4
TRUE,0,-0.161893142,0.067850946,5
TRUE,11,-0.063546989,-0.033422466,6
TRUE,12,0.044710016,-0.142601171,7
TRUE,14,0.187273819,-0.282827232,8
FALSE,0,0.34813458,-0.436395916,9
FALSE,0,0.363382045,-0.450704034,10
FALSE,0,0.421322414,-0.504691822,11
FALSE,0,0.56693571,-0.637749777,12
FALSE,0,0.568460457,-0.639123595,13
FALSE,0,0.791835826,-0.836180682,14
FALSE,0,1.224863847,-1.195783704,15
FALSE,0,1.278229976,-1.238184068,16
FALSE,0,2.049751732,-1.809092937,17
FALSE,0,,,
TRUE,20,-1.088260971,1.280712878,1
TRUE,16,-0.815096106,0.869422282,2
TRUE,18,-0.796522396,0.842917869,3
TRUE,14,-0.751307608,0.779128164,4
TRUE,12,-0.512475964,0.458491213,5
TRUE,10,-0.086969156,-0.052460167,6
TRUE,11,0.014717216,-0.164499915,7
TRUE,9,0.628962935,-0.772160147,8
FALSE,0,1.150527718,-1.210314902,9
TRUE,20,-1.311520716,1.649784694,1
TRUE,16,-1.039481531,1.204182562,2
TRUE,18,-1.026348605,1.183816505,3
TRUE,14,-0.404035517,0.321366873,4
TRUE,12,-0.12843168,-0.005730061,5
TRUE,11,0.326342793,-0.486694706,6
TRUE,9,0.57117806,-0.719570742,7
TRUE,10,0.574742711,-0.722840184,8
FALSE,0,0.705133907,-0.840171978,9
FALSE,0,1.076795718,-1.152094059,10
FALSE,0,2.287463899,-1.982679704,11
TRUE,20,-0.981884269,1.115598519,1
TRUE,18,-0.671571984,0.669098064,2
TRUE,16,-0.534239099,0.486623881,3
TRUE,12,-0.109107517,-0.027586133,4
TRUE,14,0.072502091,-0.22659483,5
TRUE,11,0.101394529,-0.257227111,6
TRUE,10,2.747491542,-2.240518864,7
FALSE,0,,,
FALSE,0,,,
