,divsRank,finalRank,seedTime,divsTime,qualified,swimmerage,id,swimmer,school,event,finalTime,year,distance,gender,stroke,points,seedSpeed,divsSpeed
1023,3,3.0,33.21,35.59,True,16,1195,332,3,53,34.68,2017,50,Boys,Breaststroke,16.0,1.505570611261668,1.4048890137679122
1024,4,4.0,35.66,36.38,True,16,1196,631,49,53,36.44,2017,50,Boys,Breaststroke,14.0,1.4021312394840157,1.3743815283122593
1025,5,5.0,40.43,37.39,True,16,1197,335,33,53,36.7,2017,50,Boys,Breaststroke,12.0,1.2367054167697256,1.337255950788981
1026,6,8.0,42.19,39.15,True,16,1198,212,36,53,40.11,2017,50,Boys,Breaststroke,9.0,1.1851149561507466,1.277139208173691
1027,7,6.0,41.15,39.54,True,16,1199,336,38,53,39.39,2017,50,Boys,Breaststroke,11.0,1.2150668286755772,1.2645422357106728
1028,8,7.0,,40.07,True,16,1200,347,44,53,39.66,2017,50,Boys,Breaststroke,10.0,,1.2478163214374844
1029,9,9.0,40.82,40.76,True,16,1201,337,42,53,40.37,2017,50,Boys,Breaststroke,8.0,1.224889759921607,1.2266928361138372
1030,10,14.0,44.7,41.88,True,16,1202,633,38,53,43.39,2017,50,Boys,Breaststroke,3.0,1.1185682326621924,1.1938872970391594
1031,11,10.0,44.0,42.01,True,16,1203,409,3,53,42.09,2017,50,Boys,Breaststroke,7.0,1.1363636363636365,1.19019281123542
1032,12,12.0,50.53,43.25,True,16,1204,338,38,53,43.11,2017,50,Boys,Breaststroke,5.0,0.9895111814763506,1.1560693641618498
1033,13,15.0,44.28,43.36,True,16,1205,410,5,53,43.9,2017,50,Boys,Breaststroke,2.0,1.1291779584462511,1.1531365313653137
1034,14,,42.56,44.16,True,16,1206,341,5,53,,2017,50,Boys,Breaststroke,0.0,1.1748120300751879,1.1322463768115942
1035,15,11.0,43.62,44.53,True,16,1207,344,46,53,43.08,2017,50,Boys,Breaststroke,6.0,1.1462631820265934,1.1228385358185493
1036,16,13.0,45.7,44.6,True,16,1208,549,16,53,43.34,2017,50,Boys,Breaststroke,4.0,1.0940919037199124,1.1210762331838564
1037,17,,46.9,44.88,False,16,1209,639,48,53,,2017,50,Boys,Breaststroke,0.0,1.0660980810234542,1.1140819964349375
1038,18,,46.5,45.98,False,16,1210,635,48,53,,2017,50,Boys,Breaststroke,0.0,1.075268817204301,1.087429317094389
1039,19,,49.38,46.04,False,16,1211,645,27,53,,2017,50,Boys,Breaststroke,0.0,1.012555690562981,1.0860121633362294
1040,20,,48.13,46.33,False,16,1212,548,33,53,,2017,50,Boys,Breaststroke,0.0,1.0388531061707873,1.0792143319663285
1041,21,,51.0,46.76,False,16,1213,339,17,53,,2017,50,Boys,Breaststroke,0.0,0.9803921568627451,1.0692899914456802
1042,22,,47.34,46.8,False,16,1214,636,18,53,,2017,50,Boys,Breaststroke,0.0,1.0561892691170256,1.0683760683760684
1043,23,,45.07,46.83,False,16,1215,345,30,53,,2017,50,Boys,Breaststroke,0.0,1.1093854004881296,1.067691650651292
1044,24,,53.96,46.86,False,16,1216,346,52,53,,2017,50,Boys,Breaststroke,0.0,0.9266123054114158,1.0670081092616304
1045,25,,50.16,48.37,False,16,1217,634,42,53,,2017,50,Boys,Breaststroke,0.0,0.9968102073365231,1.0336985734959687
1046,26,,53.48,49.2,False,16,1218,342,3,53,,2017,50,Boys,Breaststroke,0.0,0.9349289454001496,1.0162601626016259
1047,27,,51.59,50.7,False,16,1219,641,3,53,,2017,50,Boys,Breaststroke,0.0,0.9691800736576855,0.9861932938856015
1048,28,,53.47,50.95,False,16,1220,682,49,53,,2017,50,Boys,Breaststroke,0.0,0.9351037965214138,0.9813542688910696
1049,29,,52.18,52.94,False,16,1221,230,33,53,,2017,50,Boys,Breaststroke,0.0,0.9582215408202377,0.9444654325651681
1050,1,2.0,31.81,31.92,True,17,1222,349,3,54,32.31,2017,50,Boys,Breaststroke,18.0,1.5718327569946557,1.5664160401002505
1051,2,1.0,33.14,33.23,True,17,1223,348,52,54,32.22,2017,50,Boys,Breaststroke,20.0,1.508750754375377,1.504664459825459
1052,3,3.0,36.81,35.93,True,17,1224,353,48,54,35.78,2017,50,Boys,Breaststroke,16.0,1.3583265417006247,1.3915947676036737
1053,4,4.0,36.83,36.22,True,17,1225,652,16,54,36.32,2017,50,Boys,Breaststroke,14.0,1.357588922074396,1.380452788514633
1054,5,6.0,39.53,37.75,True,17,1226,354,52,54,38.86,2017,50,Boys,Breaststroke,11.0,1.2648621300278269,1.3245033112582782
1055,6,5.0,39.57,39.43,True,17,1227,542,49,54,37.56,2017,50,Boys,Breaststroke,12.0,1.2635835228708618,1.26806999746386
1056,7,8.0,39.68,39.79,True,17,1228,654,46,54,39.6,2017,50,Boys,Breaststroke,9.0,1.2600806451612903,1.2565971349585323
1057,8,11.0,45.22,41.08,True,17,1229,356,16,54,41.71,2017,50,Boys,Breaststroke,6.0,1.105705440070765,1.2171372930866602
1058,9,7.0,46.83,41.16,True,17,1230,655,3,54,39.33,2017,50,Boys,Breaststroke,10.0,1.067691650651292,1.2147716229348884
1059,10,9.0,45.47,41.41,True,17,1231,547,3,54,40.27,2017,50,Boys,Breaststroke,8.0,1.0996261271167804,1.2074378169524271
1060,11,10.0,45.88,42.0,True,17,1232,355,5,54,40.82,2017,50,Boys,Breaststroke,7.0,1.0897994768962511,1.1904761904761905
1061,12,15.0,,42.21,True,17,1233,361,38,54,44.12,2017,50,Boys,Breaststroke,2.0,,1.1845534233593935
1062,13,12.0,44.5,42.58,True,17,1234,502,43,54,41.94,2017,50,Boys,Breaststroke,5.0,1.1235955056179776,1.1742602160638798
1063,14,14.0,43.15,42.76,True,17,1235,544,39,54,43.61,2017,50,Boys,Breaststroke,3.0,1.1587485515643106,1.1693171188026192
1064,15,16.0,47.15,43.13,True,17,1236,357,3,54,45.14,2017,50,Boys,Breaststroke,1.0,1.0604453870625663,1.1592858798979828
1065,16,13.0,45.78,44.49,True,17,1237,259,27,54,43.34,2017,50,Boys,Breaststroke,4.0,1.09217999126256,1.1238480557428636
1066,17,,47.75,46.02,False,17,1238,656,43,54,,2017,50,Boys,Breaststroke,0.0,1.0471204188481675,1.086484137331595
1067,18,,47.34,46.19,False,17,1239,672,5,54,,2017,50,Boys,Breaststroke,0.0,1.0561892691170256,1.082485386447283
1068,19,,63.1,46.97,False,17,1240,264,55,54,,2017,50,Boys,Breaststroke,0.0,0.7923930269413629,1.0645092612305727
1069,20,,48.9,48.65,False,17,1241,659,46,54,,2017,50,Boys,Breaststroke,0.0,1.0224948875255624,1.027749229188078
1070,21,,50.54,50.21,False,17,1242,360,46,54,,2017,50,Boys,Breaststroke,0.0,0.9893153937475268,0.9958175662218681
1071,22,,,52.21,False,17,1243,273,30,54,,2017,50,Boys,Breaststroke,0.0,,0.957670944263551
1072,23,,49.44,52.73,False,17,1244,262,5,54,,2017,50,Boys,Breaststroke,0.0,1.011326860841424,0.9482268158543524
1073,24,,86.16,57.02,False,17,1245,507,5,54,,2017,50,Boys,Breaststroke,0.0,0.5803156917363046,0.876885303402315
1074,1,,63.83,66.95,True,15,1250,512,3,55,,2017,100,Girls,Butterfly,0.0,1.5666614444618518,1.4936519790888723
1075,2,1.0,72.84,67.87,True,15,1251,2,33,55,68.26,2017,100,Girls,Butterfly,20.0,1.372872048325096,1.4734050390452333
1076,3,,63.56,72.36,True,16,1252,437,55,55,,2017,100,Girls,Butterfly,0.0,1.5733165512901195,1.3819789939192924
1077,4,2.0,69.36,72.99,True,17,1253,384,3,55,71.58,2017,100,Girls,Butterfly,18.0,1.441753171856978,1.3700506918755995
1078,1,2.0,68.56,61.34,True,15,1254,394,42,56,60.05,2017,100,Boys,Butterfly,18.0,1.4585764294049008,1.6302575806977502
1079,2,1.0,60.0,65.37,True,17,1255,412,3,56,59.63,2017,100,Boys,Butterfly,20.0,1.6666666666666667,1.5297537096527458
1080,3,3.0,63.3,66.85,True,17,1256,497,26,56,63.53,2017,100,Boys,Butterfly,16.0,1.5797788309636651,1.4958863126402395
1081,4,5.0,101.75,91.89,True,16,1257,551,39,56,91.85,2017,100,Boys,Butterfly,12.0,0.9828009828009828,1.0882576994232234
1082,5,4.0,94.69,92.95,True,15,1258,397,52,56,87.73,2017,100,Boys,Butterfly,14.0,1.056077727320731,1.0758472296933834
1083,6,7.0,109.06,105.35,True,17,1259,523,39,56,108.35,2017,100,Boys,Butterfly,10.0,0.9169264624977077,0.9492168960607499
1084,7,6.0,136.59,121.92,True,16,1260,28,39,56,106.59,2017,100,Boys,Butterfly,11.0,0.7321180174244089,0.8202099737532809
1085,1,2.0,332.78,290.62,True,15,1261,1,26,57,290.77,2017,400,Girls,Freestyle,18.0,1.2019953122182825,1.3763677654669328
1086,2,1.0,278.45,291.15999999999997,True,16,1262,513,3,57,285.84000000000003,2017,400,Girls,Freestyle,20.0,1.4365236128568863,1.3738150844896277
1087,3,3.0,317.44,291.72,True,15,1263,666,49,57,293.08,2017,400,Girls,Freestyle,16.0,1.2600806451612903,1.371177841766077
1088,4,4.0,318.1,293.32,True,15,1264,39,48,57,295.31,2017,400,Girls,Freestyle,14.0,1.2574662055957244,1.3636983499249966
1089,5,5.0,325.64,332.08,True,16,1265,669,34,57,335.86,2017,400,Girls,Freestyle,12.0,1.2283503255128363,1.2045290291496025
1090,6,6.0,356.57,352.65,True,17,1266,5,45,57,346.08,2017,400,Girls,Freestyle,11.0,1.121799366183358,1.1342691053452432
1091,7,7.0,371.57,370.88,True,15,1267,279,39,57,368.6,2017,400,Girls,Freestyle,10.0,1.0765131738299647,1.0785159620362381
1092,8,8.0,423.94,428.58,True,16,1268,515,39,57,409.4,2017,400,Girls,Freestyle,9.0,0.943529744775204,0.9333146670399926
1093,9,,435.9,428.6,False,17,1269,9,39,57,,2017,400,Girls,Freestyle,0.0,0.9176416609314063,0.9332711152589827
1094,10,,470.69,428.86,False,15,1270,11,39,57,,2017,400,Girls,Freestyle,0.0,0.8498162272408591,0.9327053117567504
1095,11,,458.93,457.17,False,16,1271,516,39,57,,2017,400,Girls,Freestyle,0.0,0.8715926176105289,0.8749480499595336
1096,12,,552.87,528.35,False,17,1272,393,39,57,,2017,400,Girls,Freestyle,0.0,0.7234973863656917,0.7570739093403993
1097,1,2.0,302.41,264.31,True,16,1274,537,33,58,268.16,2017,400,Boys,Freestyle,18.0,1.3227075824212162,1.513374446672468
1098,2,1.0,248.67,274.15999999999997,True,15,1275,20,52,58,257.53,2017,400,Boys,Freestyle,20.0,1.608557526038525,1.4590020426028598
1099,3,3.0,332.75,284.87,True,15,1276,171,35,58,283.04,2017,400,Boys,Freestyle,16.0,1.2021036814425243,1.4041492610664514
1100,4,4.0,302.58,291.72,True,15,1277,19,3,58,285.68,2017,400,Boys,Freestyle,14.0,1.3219644391565868,1.371177841766077
1101,5,5.0,285.94,296.13,True,17,1278,245,3,58,285.8,2017,400,Boys,Freestyle,12.0,1.3988948730502904,1.350758112990916
1102,6,,333.25,300.04,True,17,1279,244,18,58,,2017,400,Boys,Freestyle,0.0,1.2003000750187547,1.3331555792560992
1103,7,6.0,355.7,338.81,True,16,1280,522,17,58,353.03,2017,400,Boys,Freestyle,11.0,1.124543154343548,1.1806026976771642
1104,8,7.0,375.68,362.24,True,17,1281,24,52,58,369.38,2017,400,Boys,Freestyle,10.0,1.0647359454855196,1.1042402826855124
1105,9,8.0,421.13,440.61,False,17,1282,506,27,58,424.28,2017,400,Boys,Freestyle,9.0,0.9498254695699665,0.9078323233698735
1106,10,,514.06,471.9,False,16,1283,31,39,58,,2017,400,Boys,Freestyle,0.0,0.7781192856864958,0.8476372112735749
1107,1,1.0,130.14,133.65,True,15,1286,521,3,2,128.19,2016,200,Boys,Freestyle,20.0,1.5368065160596283,1.4964459408903852
1108,2,2.0,125.66,134.29,True,17,1287,720,26,2,128.71,2016,200,Boys,Freestyle,18.0,1.5915963711602739,1.4893141708243356
1109,3,4.0,146.23,138.84,True,15,1288,480,27,2,140.55,2016,200,Boys,Freestyle,14.0,1.3677084045681462,1.4405070584845865
1110,4,3.0,143.46,143.28,True,17,1289,721,49,2,132.95,2016,200,Boys,Freestyle,16.0,1.3941168269901016,1.3958682300390843
1111,5,6.0,148.69,145.12,True,15,1290,722,29,2,143.19,2016,200,Boys,Freestyle,11.0,1.345080368552021,1.3781697905181918
1112,6,7.0,147.73,145.86,True,17,1291,723,3,2,145.61,2016,200,Boys,Freestyle,10.0,1.3538211602247343,1.371177841766077
1113,7,5.0,154.0,148.74,True,17,1292,724,30,2,141.99,2016,200,Boys,Freestyle,12.0,1.2987012987012987,1.344628210299852
1114,8,8.0,158.44,156.13,True,14,1293,522,17,2,159.57999999999998,2016,200,Boys,Freestyle,9.0,1.2623074981065388,1.2809837955549863
1115,9,,176.82,169.09,False,17,1294,725,5,2,,2016,200,Boys,Freestyle,0.0,1.1310937676733401,1.182802058075581
1116,10,,189.41,181.34,False,14,1295,485,5,2,,2016,200,Boys,Freestyle,0.0,1.0559104587930943,1.1029006286533583
1117,11,,185.82,192.95,False,17,1296,726,3,2,,2016,200,Boys,Freestyle,0.0,1.0763104079216446,1.0365379632029024
1118,12,,150.46,199.68,False,15,1297,257,3,2,,2016,200,Boys,Freestyle,0.0,1.3292569453675396,1.001602564102564
1119,13,,191.9,203.99,False,15,1298,727,48,2,,2016,200,Boys,Freestyle,0.0,1.0422094841063054,0.9804402176577283
1120,14,,221.69,205.74,False,16,1299,728,33,2,,2016,200,Boys,Freestyle,0.0,0.9021606748161848,0.972100709633518
1121,15,,198.94,227.92000000000002,False,16,1300,506,27,2,,2016,200,Boys,Freestyle,0.0,1.0053282396702523,0.8775008775008775
1122,16,,226.0,242.81,False,16,1301,729,33,2,,2016,200,Boys,Freestyle,0.0,0.8849557522123894,0.8236893043943825
1123,1,1.0,32.91,30.83,True,15,1305,537,33,6,30.11,2016,50,Boys,Backstroke,20.0,1.5192950470981466,1.6217969510217323
1124,2,2.0,31.08,31.11,True,15,1306,242,17,6,31.07,2016,50,Boys,Backstroke,18.0,1.608751608751609,1.6072002571520412
1125,3,3.0,33.56,31.49,True,15,1307,244,35,6,31.57,2016,50,Boys,Backstroke,16.0,1.4898688915375446,1.5878056525881232
1126,4,4.0,32.12,31.91,True,15,1308,208,17,6,31.75,2016,50,Boys,Backstroke,14.0,1.5566625155666254,1.5669069257286117
1127,5,,37.89,34.57,True,14,1309,733,3,6,,2016,50,Boys,Backstroke,0.0,1.3196093956188968,1.4463407578825571
1128,6,5.0,37.6,35.46,True,15,1310,211,3,6,35.57,2016,50,Boys,Backstroke,12.0,1.3297872340425532,1.4100394811054708
1129,7,6.0,36.07,36.11,True,14,1311,482,33,6,35.87,2016,50,Boys,Backstroke,11.0,1.386193512614361,1.3846579894765993
1130,8,7.0,39.77,36.15,True,15,1312,252,17,6,36.68,2016,50,Boys,Backstroke,10.0,1.257229067136032,1.3831258644536653
1131,9,8.0,39.12,37.47,True,15,1313,734,3,6,37.14,2016,50,Boys,Backstroke,9.0,1.278118609406953,1.3344008540165466
1132,10,12.0,39.45,38.1,True,15,1314,409,3,6,42.29,2016,50,Boys,Backstroke,5.0,1.2674271229404308,1.3123359580052494
1133,11,10.0,39.27,39.03,True,14,1315,735,48,6,39.29,2016,50,Boys,Backstroke,7.0,1.2732365673542143,1.2810658467845246
1134,12,9.0,40.53,39.66,True,14,1316,736,3,6,37.36,2016,50,Boys,Backstroke,8.0,1.233654083395016,1.2607160867372669
1135,13,11.0,42.36,42.86,True,15,1317,212,36,6,40.17,2016,50,Boys,Backstroke,6.0,1.1803588290840417,1.1665888940737283
1136,14,13.0,57.0,42.88,True,15,1318,255,34,6,42.97,2016,50,Boys,Backstroke,4.0,0.8771929824561403,1.1660447761194028
1137,15,14.0,41.97,44.49,True,15,1319,217,36,6,43.59,2016,50,Boys,Backstroke,3.0,1.1913271384322135,1.1238480557428636
1138,15,15.0,56.0,44.49,True,14,1320,737,3,6,46.23,2016,50,Boys,Backstroke,2.0,0.8928571428571429,1.1238480557428636
1139,17,16.0,49.43,44.93,False,15,1321,738,33,6,46.84,2016,50,Boys,Backstroke,1.0,1.0115314586283632,1.1128421989761852
1140,18,,45.47,46.26,False,15,1322,261,3,6,,2016,50,Boys,Backstroke,0.0,1.0996261271167804,1.08084738434933
1141,19,,53.81,46.33,False,15,1323,739,5,6,,2016,50,Boys,Backstroke,0.0,0.929195316855603,1.0792143319663285
1142,20,,53.72,46.53,False,15,1324,740,55,6,,2016,50,Boys,Backstroke,0.0,0.9307520476545048,1.074575542660649
1143,21,,48.29,46.92,False,14,1325,216,38,6,,2016,50,Boys,Backstroke,0.0,1.0354110581901015,1.0656436487638534
1144,22,,46.59,47.33,False,15,1326,219,33,6,,2016,50,Boys,Backstroke,0.0,1.0731916720326249,1.0564124234100993
1145,23,,46.45,47.91,False,15,1327,741,5,6,,2016,50,Boys,Backstroke,0.0,1.0764262648008611,1.0436234606553956
1146,24,,53.84,47.99,False,15,1328,263,3,6,,2016,50,Boys,Backstroke,0.0,0.9286775631500742,1.0418837257762033
1147,25,,54.53,48.52,False,15,1329,223,33,6,,2016,50,Boys,Backstroke,0.0,0.9169264624977077,1.030502885408079
1148,26,,61.0,48.76,False,14,1330,34,39,6,,2016,50,Boys,Backstroke,0.0,0.819672131147541,1.0254306808859721
1149,27,,43.46,48.79,False,14,1331,742,52,6,,2016,50,Boys,Backstroke,0.0,1.150483202945237,1.0248001639680262
1150,28,,53.76,49.07,False,15,1332,228,26,6,,2016,50,Boys,Backstroke,0.0,0.9300595238095238,1.0189525168127165
1151,29,,46.0,49.6,False,14,1333,743,34,6,,2016,50,Boys,Backstroke,0.0,1.0869565217391304,1.0080645161290323
1152,30,,51.39,49.96,False,15,1334,343,5,6,,2016,50,Boys,Backstroke,0.0,0.9729519361743529,1.00080064051241
1153,31,,49.49,51.35,False,15,1335,225,3,6,,2016,50,Boys,Backstroke,0.0,1.0103051121438673,0.9737098344693281
1154,32,,56.25,51.83,False,15,1336,744,55,6,,2016,50,Boys,Backstroke,0.0,0.8888888888888888,0.9646922631680495
1155,33,,46.37,52.66,False,15,1337,745,5,6,,2016,50,Boys,Backstroke,0.0,1.0782833728703904,0.94948727687049
1156,34,,59.38,53.31,False,15,1338,746,3,6,,2016,50,Boys,Backstroke,0.0,0.842034355001684,0.9379103357719002
1157,35,,50.0,55.7,False,15,1339,747,30,6,,2016,50,Boys,Backstroke,0.0,1.0,0.8976660682226212
1158,36,,51.88,55.76,False,15,1340,339,17,6,,2016,50,Boys,Backstroke,0.0,0.9637625289128758,0.896700143472023
1159,37,,73.0,59.14,False,15,1341,748,39,6,,2016,50,Boys,Backstroke,0.0,0.684931506849315,0.8454514710855597
1160,38,,66.0,59.67,False,14,1342,749,39,6,,2016,50,Boys,Backstroke,0.0,0.7575757575757576,0.8379420144126026
1161,39,,74.0,61.75,False,14,1343,750,39,6,,2016,50,Boys,Backstroke,0.0,0.6756756756756757,0.8097165991902834
1162,40,,69.61,64.13,False,14,1344,234,27,6,,2016,50,Boys,Backstroke,0.0,0.7182876023559833,0.779666302822392
1163,41,,78.2,66.75,False,15,1345,751,3,6,,2016,50,Boys,Backstroke,0.0,0.639386189258312,0.7490636704119851
1164,42,,88.28,67.53,False,15,1346,271,3,6,,2016,50,Boys,Backstroke,0.0,0.5663797009515179,0.7404116688879017
1165,43,,66.47,68.76,False,15,1347,644,16,6,,2016,50,Boys,Backstroke,0.0,0.7522190461862495,0.7271669575334496
1166,1,3.0,30.67,31.3,True,16,1358,759,38,7,32.23,2016,50,Boys,Backstroke,16.0,1.6302575806977502,1.5974440894568689
1167,2,4.0,34.47,32.68,True,16,1359,760,35,7,32.6,2016,50,Boys,Backstroke,14.0,1.450536698578474,1.5299877600979193
1168,3,2.0,,32.86,True,16,1360,247,5,7,32.15,2016,50,Boys,Backstroke,18.0,,1.5216068167985393
1169,4,1.0,36.32,32.99,True,16,1361,245,3,7,31.54,2016,50,Boys,Backstroke,20.0,1.3766519823788546,1.5156107911488328
1170,5,,34.25,35.78,True,16,1362,761,29,7,,2016,50,Boys,Backstroke,0.0,1.4598540145985401,1.397428731134712
1171,6,5.0,40.08,38.81,True,16,1363,253,3,7,38.81,2016,50,Boys,Backstroke,12.0,1.2475049900199602,1.2883277505797475
1172,7,,41.09,39.62,True,16,1364,762,33,7,,2016,50,Boys,Backstroke,0.0,1.2168410805548795,1.2619888944977284
1173,8,9.0,41.5,40.07,True,16,1365,213,33,7,43.02,2016,50,Boys,Backstroke,8.0,1.2048192771084338,1.2478163214374844
1174,9,,42.4,40.99,True,16,1366,763,3,7,,2016,50,Boys,Backstroke,0.0,1.179245283018868,1.2198097096852891
1175,10,6.0,41.53,41.01,True,16,1367,764,5,7,41.03,2016,50,Boys,Backstroke,11.0,1.2039489525644111,1.21921482565228
1176,11,8.0,42.57,41.22,True,14,1368,214,16,7,42.36,2016,50,Boys,Backstroke,9.0,1.1745360582569886,1.21300339640951
1177,12,7.0,43.03,43.26,True,16,1369,256,5,7,42.15,2016,50,Boys,Backstroke,10.0,1.1619800139437602,1.155802126675913
1178,13,10.0,51.61,45.14,True,16,1370,258,49,7,43.35,2016,50,Boys,Backstroke,7.0,0.968804495252858,1.1076650420912715
1179,14,14.0,50.0,46.32,True,16,1371,765,30,7,47.61,2016,50,Boys,Backstroke,3.0,1.0,1.079447322970639
1180,15,11.0,45.0,46.72,True,16,1372,766,30,7,44.02,2016,50,Boys,Backstroke,6.0,1.1111111111111112,1.0702054794520548
1181,16,,49.39,47.0,True,16,1373,259,27,7,,2016,50,Boys,Backstroke,0.0,1.0123506782749545,1.0638297872340425
1182,17,13.0,47.4,47.12,False,16,1374,767,3,7,47.34,2016,50,Boys,Backstroke,4.0,1.0548523206751055,1.0611205432937183
1183,18,12.0,50.97,48.2,False,16,1375,768,3,7,46.23,2016,50,Boys,Backstroke,5.0,0.9809691975671964,1.0373443983402488
1184,19,,54.38,48.28,False,16,1376,769,49,7,,2016,50,Boys,Backstroke,0.0,0.9194556822361162,1.035625517812759
1185,20,,51.42,48.94,False,16,1377,770,3,7,,2016,50,Boys,Backstroke,0.0,0.9723842862699339,1.021659174499387
1186,21,,57.9,49.77,False,16,1378,771,49,7,,2016,50,Boys,Backstroke,0.0,0.8635578583765112,1.0046212577858147
1187,22,,54.35,52.72,False,16,1379,772,33,7,,2016,50,Boys,Backstroke,0.0,0.9199632014719411,0.9484066767830046
1188,23,,59.53,58.64,False,16,1380,773,48,7,,2016,50,Boys,Backstroke,0.0,0.8399126490844951,0.8526603001364257
1189,24,,78.69,68.22,False,16,1381,774,49,7,,2016,50,Boys,Backstroke,0.0,0.6354047528275512,0.7329228965112871
1190,1,1.0,26.23,27.65,True,17,1385,777,26,8,27.47,2016,50,Boys,Backstroke,20.0,1.9062142584826534,1.8083182640144666
1191,2,2.0,30.75,31.17,True,17,1386,778,52,8,31.4,2016,50,Boys,Backstroke,18.0,1.6260162601626016,1.6041065126724414
1192,3,3.0,39.93,37.99,True,17,1387,779,42,8,36.73,2016,50,Boys,Backstroke,16.0,1.252191334835963,1.3161358252171624
1193,4,4.0,44.83,40.63,True,17,1388,780,5,8,40.12,2016,50,Boys,Backstroke,14.0,1.115324559446799,1.2306177701206005
1194,5,5.0,43.59,41.69,True,17,1389,781,3,8,41.29,2016,50,Boys,Backstroke,12.0,1.1470520761642578,1.199328376109379
1195,6,6.0,43.66,43.26,True,17,1390,782,3,8,41.87,2016,50,Boys,Backstroke,11.0,1.1452130096197894,1.155802126675913
1196,7,,44.41,43.41,True,17,1391,783,52,8,,2016,50,Boys,Backstroke,0.0,1.1258725512272012,1.151808339092375
1197,8,7.0,45.0,44.95,True,17,1392,784,39,8,43.36,2016,50,Boys,Backstroke,10.0,1.1111111111111112,1.1123470522803114
1198,9,9.0,45.84,46.64,True,17,1393,785,5,8,46.15,2016,50,Boys,Backstroke,8.0,1.0907504363001745,1.072041166380789
1199,10,10.0,44.4,46.94,True,17,1394,786,52,8,47.5,2016,50,Boys,Backstroke,7.0,1.1261261261261262,1.0651896037494675
1200,11,13.0,49.81,47.08,True,17,1395,787,48,8,52.12,2016,50,Boys,Backstroke,4.0,1.0038144950813088,1.0620220900594732
1201,12,11.0,48.16,47.51,True,17,1396,788,3,8,47.63,2016,50,Boys,Backstroke,6.0,1.0382059800664452,1.0524100189433805
1202,13,,48.18,47.66,True,17,1397,789,43,8,,2016,50,Boys,Backstroke,0.0,1.03777501037775,1.0490977759127151
1203,14,8.0,52.79,47.97,True,17,1398,790,3,8,45.15,2016,50,Boys,Backstroke,9.0,0.9471490812653912,1.0423181154888472
1204,15,12.0,50.97,49.54,True,17,1399,791,44,8,48.78,2016,50,Boys,Backstroke,5.0,0.9809691975671964,1.0092854259184498
1205,16,14.0,67.57,57.98,True,17,1400,792,49,8,59.83,2016,50,Boys,Backstroke,3.0,0.7399733609590056,0.8623663332183512
1206,17,15.0,66.44,62.66,False,17,1401,793,44,8,61.74,2016,50,Boys,Backstroke,2.0,0.7525586995785671,0.7979572294924993
